"","term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value","p_BH","significant"
"1031","X64646_584.342_8.36_NA","Mission_Bay-La_Jolla Reefs",0,-0.740488370266861,-1.42443998400352,-0.0565367565301996,0.0244793785870985,0.0893936570130221,"Nonsignificant"
"1032","X90517_268.263_12.367_NA","Mission_Bay-La_Jolla Reefs",0,0.743703362112757,0.0562937666693398,1.43111295755617,0.024649979259081,0.089929430145775,"Nonsignificant"
"1033","X68253_448.218_8.912_NA","Mission_Bay-La_Jolla Reefs",0,0.74725386679859,0.0563399369534486,1.43816779664373,0.0247276160320725,0.0901253382001481,"Nonsignificant"
"1034","X77657_472.363_10.105_NA","Mission_Bay-La_Jolla Reefs",0,0.728090609005791,0.0547316509276065,1.40144956708398,0.024786239510273,0.0902516361278317,"Nonsignificant"
"1035","X54301_442.861_7.011_NA","Mission_Bay-La_Jolla Reefs",0,0.727133962093621,0.0541589334833849,1.40010899070386,0.0249666827494932,0.090820831451055,"Nonsignificant"
"1036","X19461_300.18_3.958_NA..4R..3.methylidene.4...E..3.methyl.4..4.methyl.5.oxooxolan.2.yl.but.2.enyl.oxolan.2.one","Mission_Bay-La_Jolla Reefs",0,0.729144323361457,0.0540834263814474,1.40420522034147,0.0250479056134519,0.0910283442419368,"Nonsignificant"
"1037","X79783_459.292_10.254_NA","Mission_Bay-La_Jolla Reefs",0,-0.717618881061035,-1.38212814570684,-0.0531096164152282,0.0250915521378189,0.0910990296999885,"Nonsignificant"
"1038","X49733_442.191_6.505_NA","Mission_Bay-La_Jolla Reefs",0,0.737003659967421,0.0544619517376373,1.4195453681972,0.0251209903606771,0.0911180430712419,"Nonsignificant"
"1039","X45235_245.157_5.991_NA.Spectral.Match.to.2.Butanone..4..2.6.6.trimethyl.2.cyclohexen.1.yl...from.NIST14","Mission_Bay-La_Jolla Reefs",0,-0.738932431505232,-1.42342367475067,-0.0544411882597953,0.025179319178429,0.091241710016155,"Nonsignificant"
"1040","X52073_256.133_6.744_NCGC00170025.02.N..1.hydroxy.3.phenylpropan.2.yl.benzamide..IIN.based..Match.","Mission_Bay-La_Jolla Reefs",0,-0.71290691901344,-1.37344615131082,-0.052367686716059,0.0252371901133811,0.0913634815162306,"Nonsignificant"
"1041","X85908_483.346_11.006_NA","Mission_Bay-La_Jolla Reefs",0,0.74140880931117,0.0541710712994988,1.42864654732284,0.0253409154581584,0.0916508613832531,"Nonsignificant"
"1042","X55665_485.343_7.185_NA","Mission_Bay-La_Jolla Reefs",0,0.675082265770546,0.0491202408710613,1.30104429067003,0.0254214411120455,0.0918538635190511,"Nonsignificant"
"1043","X70167_303.195_9.201_NA","Mission_Bay-La_Jolla Reefs",0,0.730692796474523,0.0497964720670779,1.41158912088197,0.0266678943264763,0.0962652177748642,"Nonsignificant"
"1044","X66527_335.221_8.699_NA","Mission_Bay-La_Jolla Reefs",0,0.736777218264801,0.049373271558618,1.42418116497098,0.0269814454344942,0.0973037759203742,"Nonsignificant"
"1045","X68911_223.133_9.011_NA","Mission_Bay-La_Jolla Reefs",0,0.732633562764133,0.0484088129102779,1.41685831261799,0.027241776198079,0.0981486003691554,"Nonsignificant"
"1046","X91140_930.224_12.587_NA","Mission_Bay-La_Jolla Reefs",0,0.733850138536363,0.048389382386788,1.41931089468594,0.0272796895166808,0.098191234254592,"Nonsignificant"
"1047","X85298_537.535_10.8_NA","Mission_Bay-La_Jolla Reefs",0,0.732304613189576,0.0460711418905393,1.41853808448861,0.0281325042816137,0.101164162961104,"Nonsignificant"
"1048","X72129_317.174_9.458_NA","Mission_Bay-La_Jolla Reefs",0,-0.724930001331479,-1.40450707877979,-0.0453529238831691,0.0282324783684157,0.101426794901799,"Nonsignificant"
"1049","X87745_438.378_11.417_NA","Mission_Bay-La_Jolla Reefs",0,0.724791837955076,0.0447639536471557,1.404819722263,0.028461593312439,0.102152429762948,"Nonsignificant"
"1050","X62659_349.201_8.085_NA","Mission_Bay-La_Jolla Reefs",0,0.730508836803582,0.0441988455475641,1.4168188280596,0.0288237684467474,0.103353798287623,"Nonsignificant"
"1051","X58408_337.237_7.51_NA","Mission_Bay-La_Jolla Reefs",0,0.722400173693833,0.0436396134715733,1.40116073391609,0.0288512650275395,0.103353960826533,"Nonsignificant"
"1052","X43664_317.193_5.838_NA","Mission_Bay-La_Jolla Reefs",0,0.721320334047617,0.042939876500982,1.39970079159425,0.0291067148858257,0.104169944434538,"Nonsignificant"
"1053","X20901_358.244_3.915_NA","Mission_Bay-La_Jolla Reefs",0,-0.731479125880924,-1.41961678394709,-0.0433414678147596,0.0291876819874241,0.10436051536814,"Nonsignificant"
"1054","X88701_535.456_11.773_NA","Mission_Bay-La_Jolla Reefs",0,0.731206749958548,0.0431457515163433,1.41926774840075,0.0292594033631048,0.104517697971622,"Nonsignificant"
"1055","X59188_312.231_7.625_NA","Mission_Bay-La_Jolla Reefs",0,0.730239546946096,0.0424171568302173,1.41806193706197,0.0295290019418768,0.105380751005845,"Nonsignificant"
"1056","X7003_231.12_2.473_NA","Mission_Bay-La_Jolla Reefs",0,0.726835754696134,0.0413314505597147,1.41234005883255,0.0298897286208059,0.106567072213385,"Nonsignificant"
"1057","X51883_305.174_6.723_NA","Mission_Bay-La_Jolla Reefs",0,0.721344872560201,0.0406175891434406,1.40207215597696,0.0300550887449227,0.107055259342132,"Nonsignificant"
"1058","X74539_333.18_9.721_NA","Mission_Bay-La_Jolla Reefs",0,0.728789575511197,0.0409456819854658,1.41663346903693,0.030092299437871,0.10708649091076,"Nonsignificant"
"1059","X21286_349.185_3.948_NA","Mission_Bay-La_Jolla Reefs",0,-0.729642572147469,-1.41843788153939,-0.0408472627555444,0.0301520658662466,0.107197854566967,"Nonsignificant"
"1060","X85126_538.43_10.9_NA","Mission_Bay-La_Jolla Reefs",0,0.716494460630448,0.0399471906258609,1.39304173063503,0.0302203716274754,0.107339338846646,"Nonsignificant"
"1061","X55911_308.258_7.215_NA","Mission_Bay-La_Jolla Reefs",0,0.72058160256853,0.0389476233787464,1.40221558175831,0.0307319055851545,0.109053369018008,"Nonsignificant"
"1062","X68885_270.206_9.017_NA","Mission_Bay-La_Jolla Reefs",0,0.724278755393449,0.0369073336181012,1.4116501771688,0.031675303652309,0.112295214925559,"Nonsignificant"
"1063","X42197_186.149_5.721_NA.Massbank.UF411402.Gabapentin.1..Aminomethyl.cyclohexaneacetic.acid..2..1..aminomethyl.cyclohexyl.acetic.acid","Mission_Bay-La_Jolla Reefs",0,0.724417275465712,0.035455857662389,1.41337869326903,0.0322995859457904,0.114350440325181,"Nonsignificant"
"1064","X50100_408.164_6.527_NA.NCGC00385104.01_C20H22O8_beta.D.Glucopyranoside..2..hydroxymethyl.phenyl..6.benzoate","Mission_Bay-La_Jolla Reefs",0,0.727309812142711,0.0355145413797697,1.41910508290565,0.0323351630533457,0.114350440325181,"Nonsignificant"
"1065","X81396_911.627_10.469_NA","Mission_Bay-La_Jolla Reefs",0,0.719838960496668,0.0351244388287448,1.40455348216459,0.0323461404903898,0.114350440325181,"Nonsignificant"
"1066","X90837_859.538_12.474_NA","Mission_Bay-La_Jolla Reefs",0,0.687721090914676,0.0329544444855328,1.34248773734382,0.0326206923906056,0.115212858208846,"Nonsignificant"
"1067","X77258_351.253_9.812_NA.Spectral.Match.to.1.Linoleoylglycerol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,0.708887039403584,0.0326707085467604,1.38510337026041,0.033199138603889,0.117067818925168,"Nonsignificant"
"1068","X74796_358.258_9.748_NA.NCGC00385162.01_C20H30O_14.Isopropylpodocarpa.8.11.13.trien.13.ol","Mission_Bay-La_Jolla Reefs",0,0.711220161350376,0.0327582179725751,1.38968210472818,0.0332080824998883,0.117067818925168,"Nonsignificant"
"1069","X55096_535.345_7.113_NA","Mission_Bay-La_Jolla Reefs",0,-0.720568670091607,-1.40864756715896,-0.0324897730242573,0.0335173185958464,0.118047431724379,"Nonsignificant"
"1070","X85508_641.42_10.957_NA.Fucoxanthin","Mission_Bay-La_Jolla Reefs",0,0.705501911367004,0.0306766885530745,1.38032713418093,0.0340337068954953,0.119754118188355,"Nonsignificant"
"1071","X61489_491.299_7.92_NA","Mission_Bay-La_Jolla Reefs",0,0.706852479539253,0.0301209338805699,1.38358402519794,0.0343152051227463,0.120549044708855,"Nonsignificant"
"1072","X72642_516.308_9.453_NA.Spectral.Match.to.HEPC.from.NIST14","Mission_Bay-La_Jolla Reefs",0,0.714104688508743,0.0304113788793785,1.39779799813811,0.0343236589449915,0.120549044708855,"Nonsignificant"
"1073","X15375_245.136_3.399_NA","Mission_Bay-La_Jolla Reefs",0,-0.723373868899884,-1.41613149145012,-0.0306162463496472,0.0344089674997963,0.12068761937546,"Nonsignificant"
"1074","X69880_480.16_9.171_NA","Mission_Bay-La_Jolla Reefs",0,0.71598863107036,0.0302634886742187,1.4017137734665,0.0344272252879799,0.12068761937546,"Nonsignificant"
"1075","X83095_419.277_10.665_NA","Mission_Bay-La_Jolla Reefs",0,0.717125744241201,0.029665130207466,1.40458635827494,0.0347213364195906,0.121605424762566,"Nonsignificant"
"1076","X73517_367.248_9.654_NA","Mission_Bay-La_Jolla Reefs",0,0.705185077537798,0.0282221046339047,1.38214805044169,0.0351634997772642,0.123039569387918,"Nonsignificant"
"1077","X414_292.118_0.642_NA","Mission_Bay-La_Jolla Reefs",0,0.716126681940794,0.0279829149094805,1.40427044897211,0.0354763017607095,0.124018826489388,"Nonsignificant"
"1078","X87973_482.405_11.5_NA","Mission_Bay-La_Jolla Reefs",0,0.716010781084232,0.0278680206880246,1.40415354148044,0.0355274678028316,0.124082482632338,"Nonsignificant"
"1079","X718_231.084_0.642_NA","Mission_Bay-La_Jolla Reefs",0,0.705657703239983,0.0257489901897915,1.38556641629018,0.0363410637201618,0.126806399357191,"Nonsignificant"
"1080","X88093_1129.315_11.697_NA..2S.3S.4S.5R.6R..6....3S.4S.6aR.6bS.8R.8aR.9R.10R.12aS.14bR..10.acetyloxy.8a..acetyloxymethyl..8.9.dihydroxy.4..hydroxymethyl..4.6a.6b.11.11.14b.hexamethyl.1.2.3.4a.5.6.7.8.9.10.12.12a.14.14a.tetradecahydropicen.3.yl.oxy..4.hydroxy.3.5.bis...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxy.oxane.2.carboxylic.acid","Mission_Bay-La_Jolla Reefs",0,-0.714133089889683,-1.40374685659775,-0.0245193231816209,0.0370720002562912,0.129237112004571,"Nonsignificant"
"1081","X46004_355.248_6.072_NCGC00384809.01.5..5.hydroxy.3..hydroxymethyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.6.7.8.hexahydronaphthalene.1.carboxylic.acid..IIN.based..Match..NCGC00384809.01.5..5.hydroxy.3..hydroxymethyl.pentyl..8a..hydroxymethyl..5.6.dimethyl.3.4.4a.6.7.8.hexahydronaphthalene.1.carboxylic.acid..IIN.based.on..CCMSLIB00000847958.","Mission_Bay-La_Jolla Reefs",0,0.706617339748321,0.023640998913717,1.38959368058292,0.0373724383985771,0.130163950574138,"Nonsignificant"
"1082","X66630_266.175_8.644_NA.NCGC00384597.01.3a.8.dihydroxy.3.5a.9.trimethyl.4.5.6.7.8.9b.hexahydro.3H.benzo.g..1.benzofuran.2.one","Mission_Bay-La_Jolla Reefs",0,0.715189133500631,0.0236131404840932,1.40676512651717,0.0375236000803792,0.130569643532928,"Nonsignificant"
"1083","X59286_365.196_7.563_NA","Mission_Bay-La_Jolla Reefs",0,0.706861575764332,0.0210335456816561,1.39268960584701,0.0386561098998408,0.134386199236289,"Nonsignificant"
"1084","X1028_407.19_0.656_NA","Mission_Bay-La_Jolla Reefs",0,-0.705648981373994,-1.39225934884427,-0.0190386139037205,0.0396374094874878,0.137670522804789,"Nonsignificant"
"1085","X77870_594.363_10.071_NA","Mission_Bay-La_Jolla Reefs",0,0.701267411725946,0.0181981200923366,1.38433670335955,0.0400055014588405,0.138820933633672,"Nonsignificant"
"1086","X57475_330.173_7.412_NA","Mission_Bay-La_Jolla Reefs",0,-0.705228713178412,-1.39257788649541,-0.0178795398614182,0.0402200342733368,0.139436859152038,"Nonsignificant"
"1087","X86065_399.308_11.032_NA","Mission_Bay-La_Jolla Reefs",0,0.703581867581424,0.016279564719382,1.39088417044347,0.0410215918861726,0.142084906579062,"Nonsignificant"
"1088","X90589_587.548_12.571_NA","Mission_Bay-La_Jolla Reefs",0,0.700281273085617,0.0156395495918871,1.38492299657935,0.0413153904472746,0.142970997273887,"Nonsignificant"
"1089","X67892_424.232_8.85_NA","Mission_Bay-La_Jolla Reefs",0,0.695388174203982,0.0149477670181692,1.3758285813898,0.0416225664622939,0.14390171049636,"Nonsignificant"
"1090","X80263_856.608_10.561_NA","Mission_Bay-La_Jolla Reefs",0,0.706633558270064,0.0150857030004665,1.39818141353966,0.041676576174313,0.143956247060815,"Nonsignificant"
"1091","X2770_212.149_1.199_NA","Mission_Bay-La_Jolla Reefs",0,0.701825187070727,0.0142991033579605,1.38935127078349,0.0420360455825571,0.145064813582335,"Nonsignificant"
"1092","X75389_737.501_9.813_NA","Mission_Bay-La_Jolla Reefs",0,-0.696878091833368,-1.38038546745215,-0.013370716214591,0.0424767386074669,0.146451392726294,"Nonsignificant"
"1093","X12639_377.143_3.134_NA","Mission_Bay-La_Jolla Reefs",0,-0.69600871508411,-1.37891652793736,-0.013100902230862,0.04261228030625,0.146784295839919,"Nonsignificant"
"1094","X86218_832.24_11.072_NA..3S.4R..7.hydroxy.3...3S.4R..7.hydroxy.4..4.hydroxyphenyl..2.oxo.5...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxy.3.4.dihydrochromen.3.yl..4..4.hydroxyphenyl..5...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxy.3.4.dihydrochromen.2.one","Mission_Bay-La_Jolla Reefs",0,0.695313094502507,0.0119545338190395,1.37867165518598,0.0432230479571314,0.148752080035283,"Nonsignificant"
"1095","X87023_435.394_11.237_NA","Mission_Bay-La_Jolla Reefs",0,0.691771646739325,0.0117043836828986,1.37183890979575,0.0433261070896086,0.148970587390298,"Nonsignificant"
"1096","X85203_559.362_10.909_NA","Mission_Bay-La_Jolla Reefs",0,0.698878635974255,0.0116477276645359,1.38610954428397,0.0434215936896034,0.14905439372093,"Nonsignificant"
"1097","X69394_384.289_9.101_NA","Mission_Bay-La_Jolla Reefs",0,0.690322590432361,0.0114903799965392,1.36915480086818,0.0434296600031501,0.14905439372093,"Nonsignificant"
"1098","X50876_686.79_6.619_NA","Mission_Bay-La_Jolla Reefs",0,0.701422046058888,0.0109573156681729,1.3918867764496,0.0438171006984581,0.150247162231052,"Nonsignificant"
"1099","X67174_229.162_8.887_NA.Spectral.Match.to.cis.cis.9.12.Octadecadien.1.ol.from.NIST14","Mission_Bay-La_Jolla Reefs",0,-0.696034158877234,-1.3835119694233,-0.00855634833116425,0.045092212441785,0.15447878056717,"Nonsignificant"
"1100","X17789_377.18_3.628_NA","Mission_Bay-La_Jolla Reefs",0,0.693956151983228,0.00761240803987551,1.38029989592658,0.0456055444998081,0.156095340947071,"Nonsignificant"
"1101","X89767_567.481_12.116_NA","Mission_Bay-La_Jolla Reefs",0,-0.675648474157161,-1.34579451888624,-0.00550242942807844,0.0467136873563679,0.159742990823547,"Nonsignificant"
"1102","X87943_558.399_11.483_NA","Mission_Bay-La_Jolla Reefs",0,0.69228057673762,0.00517466939380318,1.37938648408144,0.0469785115151513,0.160502809305394,"Nonsignificant"
"1103","X74276_298.274_9.697_NA","Mission_Bay-La_Jolla Reefs",0,0.693130371487861,0.00486790490372557,1.381392838072,0.0471578293241551,0.160969381147275,"Nonsignificant"
"1104","X90819_255.138_12.502_NA","Mission_Bay-La_Jolla Reefs",0,0.681160342043623,0.00463783346629465,1.35768285062095,0.0472430617003802,0.161114245744503,"Nonsignificant"
"1105","X71604_179.143_9.383_NA.Spectral.Match.to.Sumaresinolic.acid.from.NIST14","Mission_Bay-La_Jolla Reefs",0,0.677913670526058,0.00385894661292019,1.3519683944392,0.047688496554856,0.162486144370165,"Nonsignificant"
"1106","X70250_267.195_9.143_NA","Mission_Bay-La_Jolla Reefs",0,0.685479598960305,0.00195462890049714,1.36900456902011,0.0488337054440572,0.166237704337139,"Nonsignificant"
"1107","X80328_720.343_10.348_NA","Mission_Bay-La_Jolla Reefs",0,0.66609132522,0.00155532652106138,1.33062732391894,0.0490436990447526,0.166801740653562,"Nonsignificant"
"1108","X76687_520.34_9.96_NA","Mission_Bay-La_Jolla Reefs",0,0.687343832789885,-0.000372111294640542,1.37505977687441,0.0502233339838567,0.170659614123845,"Nonsignificant"
"1109","X80624_433.294_10.477_NA","Mission_Bay-La_Jolla Reefs",0,-0.684054017568341,-1.36913932118593,0.00103128604924418,0.0506234477002752,0.171864094311574,"Nonsignificant"
"1110","X71686_544.405_9.391_NA","Mission_Bay-La_Jolla Reefs",0,0.6824312820603,-0.00166653251228566,1.36652909663289,0.0510122396219926,0.173028001961083,"Nonsignificant"
"1111","X89869_1356.941_12.136_NA","Mission_Bay-La_Jolla Reefs",0,0.680458020134867,-0.00278147800197315,1.36369751827171,0.0517013284375322,0.175207472157794,"Nonsignificant"
"1112","X92323_316.32_13.049_NA","Mission_Bay-La_Jolla Reefs",0,0.684405690611884,-0.00339186045689555,1.37220324168066,0.0520671754143082,0.17628859301697,"Nonsignificant"
"1113","X33529_200.164_4.989_NA","Mission_Bay-La_Jolla Reefs",0,0.688132554950106,-0.00405075443514968,1.38031586433536,0.0524610540082699,0.177462595095361,"Nonsignificant"
"1114","X64792_514.3_8.383_NA","Mission_Bay-La_Jolla Reefs",0,0.68275631894652,-0.00419008310840385,1.36970272100144,0.0525673442129194,0.177662523304885,"Nonsignificant"
"1115","X64620_253.179_8.323_NA","Mission_Bay-La_Jolla Reefs",0,0.674268169887879,-0.00428308076898742,1.35281942054475,0.0526587808807832,0.177681557896564,"Nonsignificant"
"1116","X80738_756.492_10.45_NA.SQDG.14.0.18.1....M.NH4...C41H80N1O12S1","Mission_Bay-La_Jolla Reefs",0,0.687554303518791,-0.00438135377395488,1.37948996081154,0.0526673621812922,0.177681557896564,"Nonsignificant"
"1117","X87717_549.249_11.415_NA","Mission_Bay-La_Jolla Reefs",0,-0.683777127422971,-1.37247040714542,0.0049161522994785,0.0530155777467602,0.178696195359492,"Nonsignificant"
"1118","X73949_317.211_9.744_NA","Mission_Bay-La_Jolla Reefs",0,0.674102418855833,-0.00522953174725993,1.35343436945893,0.0532584169108851,0.179354149972703,"Nonsignificant"
"1119","X87701_580.493_11.422_NA","Mission_Bay-La_Jolla Reefs",0,0.679178990708504,-0.00611298525275095,1.36447096666976,0.0537920170576294,0.180989226293096,"Nonsignificant"
"1120","X86269_414.32_11.078_NA","Mission_Bay-La_Jolla Reefs",0,0.681006567350384,-0.00684990127400975,1.36886303597478,0.0542487813585475,0.182363090906189,"Nonsignificant"
"1121","X80950_313.273_10.391_NA","Mission_Bay-La_Jolla Reefs",0,-0.666895953697667,-1.34154889492479,0.00775698752945397,0.0549322070428434,0.184495771200986,"Nonsignificant"
"1122","X87566_1086.321_11.423_NA","Mission_Bay-La_Jolla Reefs",0,0.680727725215441,-0.00805209872420809,1.36950754915509,0.0550182400951952,0.184620030265962,"Nonsignificant"
"1123","X51845_221.117_6.718_NA.NCGC00380971.01_C17H28O3_.1R.2R.4aS.8aS..2...2R..2.Hydroxybutyl..1.3.dimethyl.1.2.4a.5.6.7.8.8a.octahydro.1.naphthalenecarboxylic.acid","Mission_Bay-La_Jolla Reefs",0,0.680982949761218,-0.00866974383121022,1.37063564335365,0.055413067167029,0.185779339166397,"Nonsignificant"
"1124","X88494_1148.325_11.708_NA..2S.3S.4S.5R.6R..6....3S.4S.6aR.6bS.8R.8aR.9R.10R.12aS.14bR..8a..acetyloxymethyl..8.9.dihydroxy.4..hydroxymethyl..4.6a.6b.11.11.14b.hexamethyl.10...E..2.methylbut.2.enoyl.oxy.1.2.3.4a.5.6.7.8.9.10.12.12a.14.14a.tetradecahydropicen.3.yl.oxy..4.hydroxy.3.5.bis...2S.3R.4S.5S.6R..3.4.5.trihydroxy.6..hydroxymethyl.oxan.2.yl.oxy.oxane.2.carboxylic.acid","Mission_Bay-La_Jolla Reefs",0,-0.66083588708864,-1.3316508439954,0.00997906981812013,0.0564576350288795,0.189112985661683,"Nonsignificant"
"1125","X88063_361.331_11.528_NA","Mission_Bay-La_Jolla Reefs",0,-0.682665503478716,-1.37650812047328,0.011177113515846,0.0570232272484728,0.190837733858222,"Nonsignificant"
"1126","X6464_240.123_2.395_NA","Mission_Bay-La_Jolla Reefs",0,0.678196862144995,-0.0119856178983895,1.36837934218838,0.0576047084468471,0.192612546449715,"Nonsignificant"
"1127","X66458_356.279_8.643_NA","Mission_Bay-La_Jolla Reefs",0,0.675799754188113,-0.0124566701085973,1.36405617848482,0.0579461402691555,0.193513368918335,"Nonsignificant"
