row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab1_PPL_blank_Pos_MS2.mzML Peak area,DOM_Interlab-LCMS_Lab1_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab1_A5M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab1_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab1_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab1_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab1_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab1_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab1_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab1_A45M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab1_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab1_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab1_A15M_Pos_MS2_rep3.mzML Peak area,
1161,234.14901554839253,2.117698,,,,,,,,,,,0,8794.578,9529.815,28091.562,83545.58,12638.785,23592.705,26816.395,13114.415,45930.195,21016.357,18997.523,30009.22,
1685,234.14902414961185,3.516489,,,,,,,,,,,0,16765.5,22100.33,199574.02,221415.89,46265.67,48674.434,114838.266,100268.72,153767.7,34065.816,51484.992,77467.07,
13960,234.17010612047275,8.720766,,,,,,,,,,,0,91946.47,100220.27,69353.586,74060.945,128830.88,117854.52,201505.31,204051.6,68757.29,102804.63,123939.4,217770.6,
11709,234.2217167331772,7.520424,,,,,,,,,,,0,0,0,169594.34,178628.86,7812.4326,6077.6455,34771.816,41362.805,194262.06,2067.167,12007.489,36991.723,
4603,235.08670413014042,5.197497,,,,,,,,,,,0,148539.77,148174.95,141291.31,169209.5,160973.14,150501.16,137821.8,141126.67,173660.28,157698.3,163942.47,134739.66,
1231,235.10789916498993,2.6859026,,,,,,,,,,,0,56724.633,227089.4,99325.51,41622.0,295075.06,275471.47,314421.34,304158.88,40025.977,243734.48,308878.03,303671.25,
1318,235.1079077990926,3.0095532,,,,,,,,,,,0,50235.02,173193.89,70642.62,37437.668,215628.0,217187.39,233949.16,241413.81,66103.91,157404.61,213195.8,237072.75,
1257,235.10791155930852,2.7854207,,,,,,,,,,,0,250194.95,10800.627,27613.123,14531.432,38627.133,30959.164,18051.799,34296.723,26223.668,24007.703,21405.559,27746.045,
1366,235.10793086618415,3.077152,,,,,,,,,,,0,163201.98,21739.3,19557.492,23402.062,11748.304,5614.9043,10708.549,8925.33,17533.576,12328.333,12561.295,0,
13123,235.13292639223565,8.22934,,,,,,,,,,,0,55829.98,94283.67,34369.945,46148.793,55165.35,104281.85,101806.77,74194.305,48102.434,59306.03,51352.824,70649.89,
11353,235.1329398648572,7.3902974,,,,,,,,,,,0,154773.02,103439.4,204639.4,84573.586,146696.42,122042.79,118611.78,325484.53,68019.234,136323.52,143983.67,256727.69,
8605,235.132945224532,6.458887,,,,,,,,,,,0,126314.98,125784.664,114683.69,128004.05,51092.516,93255.84,126540.945,60505.734,135337.81,115945.805,149800.17,60327.027,
9534,235.13295624519606,6.761351,,,,,,,,,,,0,65776.55,74444.08,236181.45,209579.47,78828.03,245805.53,84828.13,361084.66,239682.34,199254.14,187594.89,367739.6,
1783,235.14425380677957,3.609923,,,,,,,,,,,0,219620.55,0,15135.973,12352.508,0,39519.688,32284.598,0,13856.758,0,22685.355,0,
1721,235.1442712873335,3.5304976,,,,,,,,,,,0,10075.012,249939.8,140089.61,252497.48,272711.0,284294.62,253539.2,280803.34,135464.75,267730.97,295289.78,254064.97,
13592,235.16931608683592,8.502475,,,,,,,,,,,0,95812.91,97079.516,100016.27,92391.78,88550.625,89940.36,84169.38,142206.38,119271.9,90083.06,99157.37,65404.332,
13431,235.1693396235987,8.4210825,,,,,,,,,,,0,150689.14,166396.52,423582.44,365929.75,151448.5,148361.61,127353.34,321908.9,175058.84,141798.27,294410.28,133283.1,
13206,235.16934133539948,8.286525,,,,,,,,,,,0,129726.51,212286.55,56250.992,60981.777,53141.14,188313.42,161838.78,56306.156,104801.95,203710.38,51023.707,198112.22,
15290,235.1693431332511,9.585105,,,,,,,,,,,0,288480.97,270848.0,316675.6,213556.69,299257.4,304632.78,460550.78,355250.44,175068.05,258085.97,202886.6,355673.06,
14887,235.16934489182336,9.292792,,,,,,,,,,,0,207053.5,237269.55,81927.38,75154.18,100381.945,179019.56,120870.53,292460.06,127228.2,226672.66,208559.33,226383.08,
15730,235.16934535007906,9.977006,,,,,,,,,,,0,59066.88,36807.355,51836.805,45028.453,53733.016,75081.875,78020.164,65934.016,17293.906,56165.37,67427.98,84262.88,
15504,235.16937537924943,9.7863655,,,,,,,,,,,0,130524.875,133637.23,45008.29,87724.914,158081.2,79301.87,168366.08,164814.47,45858.484,52986.05,67754.98,182832.47,
15432,235.1693767369442,9.720576,,,,,,,,,,,0,53705.95,66780.47,50719.14,41697.477,58535.758,80747.836,92046.69,88849.75,34392.984,68983.914,78010.72,92583.63,
2994,236.0918379760036,4.516464,,,,,,,,,,,0,30817.725,82546.1,55444.332,102761.26,60300.383,88346.97,41285.297,80752.57,47641.504,66990.625,73437.91,55521.8,
807,236.1130385245231,1.010297,,,,,,,,,,,0,225520.25,719404.3,149160.6,144278.75,996743.2,1034969.44,868928.6,778853.4,166267.84,742174.94,1001730.06,860506.75,
957,236.1130441855918,1.251227,,,,,,,,,,,0,24281.602,34901.957,35709.062,21916.494,125251.13,65867.54,55144.758,53708.062,26713.695,58330.984,133561.56,100666.63,
483,236.11305474303404,0.80071384,,,,,,,,,,,0,507156.0,465066.0,141870.94,148393.42,617780.56,615649.06,565312.8,540054.44,144622.86,495853.06,604217.8,565051.8,
840,236.11310030681054,1.0811577,,,,,,,,,,,0,976832.9,0,14095.723,37603.19,0,0,0,0,3539.7275,0,0,0,
917,236.12828702499505,1.2006181,,,,,,,,,,,0,30439.156,160231.67,47776.008,195638.47,30737.754,38815.35,34145.01,24094.92,190638.17,44063.17,34193.246,45335.03,
132,236.14937505187336,0.7477886,,,,,,,,,,,0,547133.56,434022.66,556078.7,526977.5,500222.0,501698.84,579090.44,494973.0,478498.25,481401.3,452731.97,476351.88,
3143,236.16461166246427,4.5902452,,,,,,,,,,,0,0,4096.0815,51424.227,60654.816,8656.544,7259.3574,15900.166,21065.613,61361.13,0,6615.855,23787.918,
2003,236.16464668054152,3.8295314,,,,,,,,,,,0,399323.25,490208.84,449172.22,427367.25,411214.94,435605.34,466563.62,451477.9,465724.25,451637.12,432490.88,452627.62,
1575,236.1646586541511,3.3813813,,,,,,,,,,,0,202519.89,0,78462.53,0,45588.152,78043.305,51348.684,20779.588,15261.889,73673.016,91829.805,70440.5,
1539,236.1646686384808,3.3423285,,,,,,,,,,,0,0,205082.77,184030.69,214775.27,282531.6,193737.17,265162.72,218854.36,216069.36,164705.75,214171.27,168126.31,
8429,236.2009261092234,6.4130073,,,,,,,,,,,0,0,0,67318.99,58344.727,0,0,16663.99,12921.233,64495.25,0,0,20135.012,
1706,237.07349940468023,3.523204,,,,,,,,,,,0,0,47399.08,54164.973,60188.812,37573.63,32665.479,35058.508,36828.266,59601.258,50163.062,43267.34,28787.932,
7372,237.10989750233037,6.0792384,,,,,,,,,,,0,41148.79,53235.19,117615.46,96795.664,40443.992,45650.957,29285.36,30315.025,111918.45,45438.156,41541.34,27820.37,
9303,237.11222867898883,6.6928363,,,,,,,,,,,0,133949.08,149322.19,132182.25,142144.69,530513.44,181336.12,237816.92,197447.2,85763.82,174256.56,206701.23,228177.25,
5562,237.11223487456394,5.523407,,,,,,,,,,,0,203243.6,94014.88,132150.2,144495.4,153358.89,162701.89,151724.9,252021.53,141752.38,97025.27,210278.02,173094.83,
13670,237.11224425849377,8.555611,,,,,,,,,,,0,49302.312,87751.58,9870.959,7088.7764,64781.082,86728.305,85892.45,108639.734,8132.4053,54916.61,63600.113,86240.69,
4989,237.1122587324287,5.336891,,,,,,,,,,,0,291427.38,346277.97,238452.42,177965.39,301808.62,527631.3,335401.25,248832.44,198213.4,226074.48,273110.6,235770.67,
1828,237.1235246431196,3.643533,,,,,,,,,,,0,107119.18,250223.53,43650.336,76346.31,117950.59,269612.1,262904.1,279186.16,71296.34,114156.914,111990.41,128927.34,
1262,237.1235391167974,2.8462934,,,,,,,,,,,0,19140.943,119169.59,42212.594,39618.766,53902.875,156466.4,160019.83,339529.62,38728.977,347704.88,72803.945,62507.21,
9115,237.14857536774443,6.628899,,,,,,,,,,,0,458892.62,413889.72,663901.06,704301.25,581292.25,551153.0,515987.8,399753.5,725379.6,457712.97,634101.0,510916.88,
7715,237.14859224782143,6.1870594,,,,,,,,,,,0,121577.36,351972.38,310397.9,452580.8,205321.8,321262.62,233465.45,213271.31,463527.88,238287.56,279623.1,233228.56,
13275,237.14859644228247,8.337778,,,,,,,,,,,0,198727.27,222651.56,196471.1,183196.12,275027.2,199849.55,199980.19,209984.1,195149.17,270608.62,370120.84,192930.75,
9818,237.14860039796562,6.8588095,,,,,,,,,,,732.89966,152525.56,167085.58,207528.58,232093.06,139466.19,173906.69,174229.08,180736.42,136751.62,194194.66,167340.1,147626.61,
11752,237.14861387750162,7.545318,,,,,,,,,,,0,160374.58,205441.12,294921.53,233995.0,160242.66,289719.25,148951.03,157036.03,368537.7,231386.6,245875.66,140448.73,
15202,237.14861458337634,9.518199,,,,,,,,,,,0,177095.11,194713.6,106260.3,106352.695,221249.16,222318.4,322656.88,288565.78,115129.734,178567.55,240510.25,326399.62,
14941,237.14862741041122,9.338799,,,,,,,,,,,0,134527.61,94277.57,46029.32,43260.06,86096.67,117366.58,140594.19,156245.47,46680.918,77623.086,82203.08,163023.34,
13721,237.14864465379546,8.58756,,,,,,,,,,,0,164754.14,188826.75,144723.86,118653.8,143291.3,162949.73,126848.414,233266.23,153401.19,137018.19,168480.94,257972.47,
13156,237.14864762595377,8.254215,,,,,,,,,,,480.255,89181.03,66311.0,78896.375,96827.93,92785.805,89582.97,98806.77,92535.48,97193.45,93649.93,62897.33,136732.64,
12536,237.1486755258309,7.8669143,,,,,,,,,,,0,202099.89,213788.19,96541.91,56153.543,211897.56,101605.7,215779.23,216274.42,98159.23,112574.266,90691.59,221425.56,
12866,237.14867565367214,8.057267,,,,,,,,,,,0,207467.38,218525.92,96879.35,110279.27,158374.92,243217.61,177280.47,218706.22,100127.45,194632.48,154612.89,187541.78,
2571,237.1697188113432,4.277897,,,,,,,,,,,0,173443.8,164390.25,163131.22,176131.77,177109.0,170542.25,175838.4,176522.19,188620.4,169246.56,183526.81,186711.77,
14543,237.1849930941913,9.055366,,,,,,,,,,,0,84453.54,193245.33,68199.08,64210.63,229522.58,242571.23,245915.98,264105.22,105001.01,149133.7,216013.94,198901.75,
13950,237.1850237973201,8.711233,,,,,,,,,,,9508.734,360092.88,367756.62,362199.9,311633.62,337575.94,333359.28,333134.6,354306.2,333151.56,297424.2,273041.75,403625.16,
2363,238.1439122099758,4.144323,,,,,,,,,,,0,13299.488,16924.184,96444.29,51475.52,14576.466,16741.367,83744.055,74394.336,125968.91,5750.6826,26798.855,40159.445,
2308,238.14392710646965,4.12064,,,,,,,,,,,0,10252.033,20837.174,45567.668,72542.66,24672.129,9215.441,29104.164,26299.338,46906.223,23851.916,16380.881,39845.43,
927,238.14394365131258,1.198183,,,,,,,,,,,0,6194.9443,38976.414,47130.07,124080.664,41181.75,39596.645,34219.242,38206.36,93934.27,38509.332,79851.266,35362.348,
974,238.16502238915447,1.3018891,,,,,,,,,,,0,1458.7526,96839.55,13596.15,19056.102,48155.06,49506.28,83627.55,120920.54,30012.945,43271.637,35247.758,143038.97,
1008,238.16504443955765,1.3332063,,,,,,,,,,,0,2930.3237,23318.496,14847.43,13843.253,105515.73,108762.85,34964.46,29507.664,10301.161,41830.91,40407.95,66305.58,
16098,238.21662121234917,10.3221,,,,,,,,,,,0,0,0,274901.06,210692.4,27958.035,29384.992,75272.91,63552.812,282746.22,0,23279.055,76315.85,
3162,239.10267253768242,4.608027,,,,,,,,,,,0,149023.77,145157.38,97619.26,95791.25,145065.12,153935.84,121251.77,130537.65,95171.336,152522.64,135300.83,121288.91,
13848,239.1277513951627,8.654826,,,,,,,,,,,0,90084.14,109909.5,29834.334,43107.008,118675.84,130483.734,102569.09,128972.34,35210.945,115574.125,116751.39,125053.12,
10791,239.12780288352442,7.2013335,,,,,,,,,,,0,593103.8,627043.4,598938.2,565222.9,610991.3,520972.62,568673.5,634735.5,563935.75,577602.25,685838.94,482470.4,
9911,239.12782190986795,6.895052,,,,,,,,,,,0,252737.03,242950.11,89980.984,85254.03,263612.9,273937.62,326797.06,327772.5,106735.88,333755.25,287350.66,334785.53,
11211,239.12782687946708,7.3311667,,,,,,,,,,,0,1359064.0,1384274.5,1435707.0,1618761.8,1325706.0,1394377.0,1308575.1,1368929.9,1502521.1,1308523.2,1452852.9,1482421.0,
10157,239.12784303610002,6.965231,,,,,,,,,,,0,268675.22,264855.8,292201.2,191014.12,291949.34,250142.9,364022.94,314730.84,311960.6,256918.86,275473.6,330321.66,
7859,239.12784327987424,6.227693,,,,,,,,,,,0,662420.9,668343.1,719762.7,486661.5,667300.3,301217.7,629252.75,542306.4,799530.2,766750.06,317234.22,799852.9,
8339,239.12784528692512,6.374685,,,,,,,,,,,0,185709.44,218213.48,157570.94,217615.69,180478.66,173286.25,223943.94,245101.95,167972.17,181278.16,188319.38,226619.66,
10514,239.12784571933375,7.099447,,,,,,,,,,,0,105229.4,89537.45,54081.605,28526.332,102537.33,112893.48,105392.61,132690.77,56086.426,70573.234,124356.74,111645.234,
6271,239.12785557708074,5.742302,,,,,,,,,,,0,510378.97,469896.5,501230.1,383187.6,524211.47,337976.66,436052.94,404227.03,521760.44,419722.06,213833.08,429550.53,
5242,239.12786160632444,5.4259763,,,,,,,,,,,0,465805.78,495378.47,208447.61,208389.39,168806.64,618422.25,492471.97,118294.07,663514.9,526020.06,161069.16,130629.27,
4880,239.12787202244002,5.311794,,,,,,,,,,,0,119983.68,102474.76,137991.72,396040.03,261749.34,114049.0,126202.57,118919.69,158520.1,128109.96,131001.85,120786.81,
1541,239.13921679256572,3.3458865,,,,,,,,,,,0,83462.01,91181.27,114947.12,0,100416.91,36224.938,97959.734,36941.664,109496.484,38218.684,89667.086,87680.54,
626,239.1488211410766,0.9068167,,,,,,,,,,,614309.3,0,0,0,0,0,0,0,0,0,0,0,0,
1288,239.14903015296935,2.9208062,,,,,,,,,,,0,0,1137251.0,1098986.6,1053553.8,1183518.5,1238126.6,1309384.0,1329780.1,1109332.8,1203384.8,1247799.4,1299110.1,
1334,239.14904049104217,3.035015,,,,,,,,,,,0,1173182.1,0,7064.258,17810.508,16894.592,0,0,0,0,0,0,15425.928,
11501,239.1641822441951,7.4404035,,,,,,,,,,,0,215044.61,224288.89,263945.78,275408.2,191829.16,190721.06,157843.58,130537.22,317418.62,205508.8,205692.11,142770.42,
11803,239.16419001912388,7.5686975,,,,,,,,,,,0,101558.26,117758.22,127450.8,199014.84,148242.8,93541.7,74305.79,107062.24,232268.2,122538.625,99588.65,87101.43,
11103,239.16419289917636,7.2895813,,,,,,,,,,,0,169437.1,154360.62,210717.62,224858.6,157606.47,131207.62,109973.75,125382.89,239622.53,147414.19,158972.48,115388.086,
14719,239.16421267802693,9.1914835,,,,,,,,,,,0,139764.52,225580.4,288333.06,98216.57,358342.1,200351.45,194061.19,158414.95,289146.56,144015.1,212484.1,141134.5,
13512,239.16421499115302,8.460087,,,,,,,,,,,0,311746.4,260338.6,228782.58,180549.4,272375.03,240739.12,388073.94,368166.06,259804.62,227124.33,316635.84,394728.78,
14605,239.16423098474112,9.1212,,,,,,,,,,,0,369226.53,397858.72,76642.22,273801.44,223471.02,388946.22,439938.4,258057.3,90183.39,376101.84,389051.62,415371.34,
10422,239.1642324590336,7.055723,,,,,,,,,,,527.7175,209132.22,195628.92,267386.56,274226.5,176858.4,189853.58,178169.25,82545.09,279825.62,200597.61,181531.22,169432.84,
15268,239.16423257888098,9.565595,,,,,,,,,,,0,134665.72,89313.39,73861.195,75375.06,96671.69,151128.94,172051.55,116845.19,67420.055,124472.29,101984.32,116338.625,
14377,239.16423477313313,8.972762,,,,,,,,,,,0,218197.38,349957.56,324202.8,239647.98,341662.78,317922.94,438705.53,416884.12,204482.84,342679.72,318805.84,282899.8,
13225,239.16423814473754,8.301837,,,,,,,,,,,0,156676.55,124785.96,118432.19,181520.08,151189.08,146460.55,174368.66,168265.27,120923.945,122146.72,166749.95,181090.88,
12445,239.16424044771927,7.81379,,,,,,,,,,,0,153204.4,140767.78,186408.58,190115.66,166781.19,155941.48,137389.6,126813.59,197038.19,140033.48,131414.1,133871.52,
7180,239.16424072652396,6.0121026,,,,,,,,,,,0,12419.059,13946.139,61354.613,61134.227,14529.252,6183.859,22508.893,11085.199,70919.4,19344.732,10702.762,19585.498,
13379,239.16424303184291,8.393214,,,,,,,,,,,0,95092.6,80412.016,71560.625,71200.06,81286.49,94643.06,96612.914,130067.95,65745.08,82329.55,79001.19,98125.17,
15336,239.16424381015236,9.625872,,,,,,,,,,,0,35251.855,36215.37,13028.859,15978.799,47288.57,30571.156,35386.773,55704.285,18561.473,42258.03,42095.61,45800.22,
13078,239.16424410201037,8.194476,,,,,,,,,,,0,316516.2,233639.22,249867.4,257405.97,323735.62,341485.6,301977.28,311395.66,269966.66,321523.2,220706.53,232116.84,
12695,239.16425368241798,7.9521904,,,,,,,,,,,0,100981.75,111910.54,135711.55,116242.23,99904.56,111567.016,108021.84,94055.27,136048.53,102004.6,131526.2,95958.55,
15079,239.16425671420913,9.429811,,,,,,,,,,,0,250483.75,278093.1,174891.47,172062.39,286669.9,290724.44,310207.0,311252.38,178745.5,256858.69,301391.94,342061.97,
13968,239.16425811186514,8.7249365,,,,,,,,,,,0,553948.9,553984.06,398023.44,439065.2,617992.56,614825.0,666864.75,737835.06,391644.2,538260.7,583124.0,754855.44,
14942,239.16425902566752,9.338799,,,,,,,,,,,0,213185.2,233606.2,109054.44,95288.84,270089.12,236446.02,230263.95,180135.92,122322.93,227195.52,220074.36,324487.28,
13744,239.16426056448586,8.604621,,,,,,,,,,,0,192966.44,185334.89,121346.79,101916.46,185330.1,215784.6,202253.84,232633.45,128963.04,188160.67,202337.0,208343.78,
14130,239.16426271712456,8.828376,,,,,,,,,,,0,815600.2,559231.8,414318.12,357266.66,564598.3,564985.0,627889.44,689583.7,354191.1,512634.44,508734.75,993298.8,
1203,240.14405279273865,2.3459773,,,,,,,,,,,0,70360.57,0,0,0,0,589.5364,0,0,0,0,0,0,
1170,240.14428099095105,2.1130044,,,,,,,,,,,0,10700.595,70946.43,10432.226,8335.294,129073.484,109517.59,40775.31,28431.467,5004.557,22595.127,126110.445,38700.58,
1005,240.14428350398745,1.340505,,,,,,,,,,,0,7940.5225,33410.754,16187.173,18939.934,19798.445,82764.26,88524.17,18283.947,18219.3,19780.957,123628.36,33397.688,
1147,240.14429209937921,2.056904,,,,,,,,,,,0,6383.1113,17273.77,6611.0293,3475.832,11227.121,24010.8,33939.79,6801.677,6557.3726,82624.0,42363.082,24054.004,
616,240.14430130496137,0.8972601,,,,,,,,,,,1631.3927,31513.217,44428.9,9799.033,16417.094,75139.164,36423.61,34750.875,40953.66,13671.389,34862.047,32114.33,20459.307,
8549,240.15946298855104,6.4434514,,,,,,,,,,,0,88092.76,73965.13,88528.97,82149.28,76742.336,86867.17,90704.23,58002.492,80317.836,79891.61,77153.89,72458.85,
5855,240.15946515540108,5.604694,,,,,,,,,,,0,97066.81,99246.03,94601.625,124608.62,109273.555,93772.336,93996.19,108064.9,115132.1,107988.17,121860.35,112968.37,
2379,240.1806647352283,4.1457124,,,,,,,,,,,0,258943.88,250686.5,251188.31,242830.23,281918.1,289114.3,235363.36,268258.12,263486.53,272143.56,279575.7,261547.44,
1101,240.1806776648283,1.8505479,,,,,,,,,,,0,0,180768.42,93925.41,60759.965,188080.23,194148.67,147138.48,211551.27,173224.28,40564.637,127266.08,269560.78,
1084,240.1806824524924,1.8279653,,,,,,,,,,,0,0,58578.547,14407.032,171768.17,79694.336,75952.5,27288.188,45788.633,107250.09,154097.3,68701.67,145606.47,
1166,240.18077078806905,2.1083815,,,,,,,,,,,0,150744.78,0,0,0,0,0,0,0,0,0,0,0,
2467,240.19587094677493,4.203417,,,,,,,,,,,0,158298.03,140118.58,77147.77,80589.35,167582.86,180893.08,190731.0,214639.06,78588.94,151279.3,208276.83,217545.36,
3095,240.19589158723727,4.565718,,,,,,,,,,,0,82070.95,74745.016,88324.72,106862.98,65587.86,52610.066,55174.773,52874.848,115173.65,64350.32,58182.105,57422.543,
2104,240.19592517738826,3.9232206,,,,,,,,,,,0,42601.523,47026.805,58744.688,58302.77,45247.824,51562.42,40016.223,37276.906,56141.656,40194.043,58718.09,34918.03,
12345,240.23221183213263,7.763593,,,,,,,,,,,0,143321.19,149699.2,189293.53,206099.64,127916.7,129764.62,144464.64,124667.05,188667.02,155247.38,144192.73,125909.13,
5481,241.1071274436646,5.491056,,,,,,,,,,,0,183760.62,414891.7,101456.82,332023.06,438677.72,437421.1,208026.69,240648.1,341757.62,156670.72,456559.56,209033.22,
3561,241.10715129807656,4.8011117,,,,,,,,,,,0,347763.1,182599.3,85200.53,97787.08,106360.2,102510.66,108350.29,105824.68,279126.56,127086.875,256939.52,104367.84,
3839,241.10715278215716,4.911384,,,,,,,,,,,0,145132.38,111613.49,264789.62,80007.39,104742.42,144142.7,126617.77,125358.055,82151.234,122828.73,158461.75,126394.18,
1600,241.11834970316906,3.4295833,,,,,,,,,,,0,29999.73,147469.73,92744.74,88596.67,112951.06,82597.58,109206.234,110134.12,78009.6,79865.13,116079.68,182779.34,
11084,241.143455496715,7.2854137,,,,,,,,,,,0,388519.47,362309.72,335616.3,337652.88,319541.0,412538.78,454261.44,503070.9,295247.88,276875.84,403063.72,426477.72,
9014,241.14346439602332,6.6039925,,,,,,,,,,,0,47435.707,46205.387,49671.8,187028.7,59679.766,32717.68,46263.508,164247.77,202790.97,179674.3,46622.05,35489.176,
9967,241.14347651676383,6.908975,,,,,,,,,,,0,155567.14,132794.83,105428.69,112186.52,112253.76,108279.53,107955.37,125864.04,105506.42,104328.59,120853.44,138341.86,
9294,241.14348056883452,6.6885185,,,,,,,,,,,0,354124.9,319605.47,406115.06,213695.3,363861.88,283923.6,311445.0,216779.14,133934.11,155312.73,315142.12,202152.4,
10326,241.14348389322086,7.031058,,,,,,,,,,,0,157214.2,147344.19,175982.0,179371.53,186244.31,158660.67,181543.83,212074.1,194085.42,156238.86,178397.62,184331.2,
13276,241.14348745250308,8.337778,,,,,,,,,,,0,150833.03,154653.69,81689.73,74786.766,182367.3,185560.45,228399.33,224040.89,73606.68,157578.16,212397.1,250212.22,
8220,241.14348999429194,6.3395095,,,,,,,,,,,0,118277.53,173524.25,222724.52,216965.25,215040.81,146738.56,193561.5,232709.25,149537.61,127655.37,206995.53,190314.53,
6009,241.14349044302946,5.647945,,,,,,,,,,,0,208305.58,146507.83,245430.3,128423.17,146279.14,127083.42,49476.305,129819.82,157578.1,146990.9,159214.08,132611.75,
13015,241.14351060549885,8.150676,,,,,,,,,,,0,99371.86,118901.5,49550.832,40127.945,134649.05,130625.766,208593.8,180032.31,57423.465,120297.03,181592.16,203245.98,
12461,241.14351190889272,7.817642,,,,,,,,,,,0,123412.92,85090.13,112602.19,58932.5,72710.56,149694.6,162220.88,73447.21,92990.81,72649.016,78893.84,93286.805,
13786,241.14351460061843,8.621484,,,,,,,,,,,0,353271.16,362205.78,178810.31,184949.02,444751.28,454568.75,625218.4,718408.75,201697.75,351460.28,402778.78,658649.75,
23,241.99954376130654,0.6512796,,,,,,,,,,,0,643656.7,573836.6,591061.1,603244.6,588413.44,590546.44,595135.8,564908.94,593290.8,609565.44,653612.9,582883.75,
1036,242.0999653896333,1.5201006,,,,,,,,,,,0,14708.194,162304.75,12484.417,4635.6504,220002.25,217256.86,223966.11,185985.58,6757.8555,171962.38,255656.92,158412.75,
884,242.10001224262228,1.1489695,,,,,,,,,,,0,28347.418,124392.13,24337.16,17524.916,127930.07,124066.39,171888.02,115117.44,16441.174,147470.67,157557.33,101340.1,
