row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML Peak area,
5759,277.21618963468774,12.831241,,,,9,,,,,,,0,58011.758,104415.66,77055.516,108882.66,80794.38,92556.65,185610.28,175287.77,154099.08,1320377.5,386540.25,1435928.8,
6000,277.21622743649874,13.043968,,,,12,,,,,,,0,32229.969,201953.28,229497.72,35863.543,238173.88,28158.836,803812.9,736464.3,938880.7,3729240.0,2849736.8,2324782.2,
5540,277.21624530222,12.6326065,,,,272,,,,,,,0,475729.47,583994.94,590282.8,219056.62,517328.84,96021.11,662225.7,418586.25,371075.88,349180.06,327065.72,349473.7,
5919,277.2162782288312,12.963397,,,,269,,,,,,,0,39168.812,82994.58,66414.42,29347.281,74967.53,28484.838,286952.25,221014.9,241994.4,1068737.0,2550962.2,1131759.2,
5190,277.216367300675,12.340018,,,,102,,,,,,,0,53627.562,76714.22,75545.1,274910.12,74365.555,51445.465,147949.47,122401.72,137246.53,1531805.6,1383286.4,1434583.1,
5098,277.21636814060264,12.219001,,,,207,107,[M-2H2O+H]+,,2,5098;5099,312.2302,0,37839.11,57457.223,52315.867,41893.63,57116.535,38360.11,542675.56,551910.94,549433.25,247248.25,249368.67,257594.03,
4484,277.21642763686947,11.436774,,,,162,,,,,,,0,23681.174,29870.297,23963.102,18022.14,18676.11,12049.056,62979.836,121886.1,123783.86,486822.66,520409.28,503673.5,
329,278.1753303093337,2.6142144,,,,,,,,,,,0,267626.66,279137.03,287586.4,271786.8,278939.88,260108.38,365066.0,368707.1,370079.88,394175.16,398037.03,393365.0,
5478,278.21134415894,12.57017,,,,86,127,[M-H2O+NH4]+,,2,5470;5478,278.1882,0,0,0,0,0,0,0,15258.19,13145.53,13734.374,68027.67,64994.08,67681.94,
453,279.0866627463912,4.72315,,,,393,,,,,,,0,43100.656,42882.695,50577.836,51839.42,49931.2,43838.887,46076.41,46726.98,47450.484,40631.72,37447.914,40714.02,
526,279.1341604086176,5.0051646,,,,,,,,,,,0,91501.08,117346.19,112971.64,111748.805,115030.64,111263.586,125050.805,123400.58,124729.01,142813.34,153326.22,708018.8,
656,279.13416680397773,5.340406,,,,120,16,[M+H]+,,2,660;656,278.1269,0,249144.61,194067.75,190268.17,258149.84,186737.69,252289.47,295989.94,207362.22,241831.92,133587.28,368548.56,293445.12,
4002,279.1574990301155,10.742534,,,,,,,,,,,0,115513.836,147701.66,136855.16,338068.84,128977.23,140977.45,162852.66,161635.44,167679.2,161379.39,149634.77,173445.5,
4216,279.15750264973343,11.055987,,,,116,,,,,,,0,273764.44,228763.8,241430.23,289949.06,255452.25,235103.92,273153.5,303953.75,321777.97,418285.2,300754.12,335188.16,
3661,279.157778186779,10.086397,,,,144,,,,,,,0,83080.805,86626.59,86913.22,80207.375,88068.24,81430.99,102265.43,135796.66,87665.8,91088.88,92118.266,112391.89,
3711,279.15813181092557,10.245713,,,,,,,,,,,0,99082.14,182412.95,102791.13,137020.16,174947.9,146397.05,200069.7,169736.06,177630.73,150289.52,206199.39,125040.72,
3978,279.1583719864086,10.695171,,,,,,,,,,,0,338505.03,308238.9,375007.1,116398.39,321919.62,279032.12,439439.7,394394.4,237008.4,409402.25,252495.97,408842.1,
3787,279.15891205499685,10.428491,,,,,,,,,,,0,82272.28,143175.7,191450.31,188910.52,134100.8,152820.33,169117.31,178235.33,191110.23,226769.33,190955.92,273527.38,
1134,279.1705152944259,6.0426354,,,,137,,,,,,,0,109918.51,72646.484,114050.37,106504.02,102520.84,128893.05,131112.2,153879.0,113409.375,144385.61,165262.5,123665.875,
1622,279.17052575001077,6.503142,,,,414,,,,,,,0,94245.945,78753.78,75690.516,70217.23,72406.586,73063.54,92271.72,113419.08,130115.875,177033.67,168687.67,177209.25,
5470,279.19549961141155,12.563535,,,,86,127,[M+H]+,,2,5470;5478,278.1882,0,121986.93,127779.586,133407.69,132050.31,126566.83,114989.95,176723.73,167345.56,210531.3,377798.25,267159.53,248877.92,
4631,279.19555447050857,11.609765,,,,135,,,,,,,0,405260.72,341321.0,432633.3,348498.62,362036.1,339980.97,541794.0,546079.94,448703.62,1453710.4,1140548.2,1204218.6,
5081,279.19556809912723,12.211555,,,,207,,,,,,,0,106161.74,127215.75,81761.75,112280.734,112841.9,133407.4,190337.62,204017.19,160201.08,200282.86,162303.6,226129.2,
5279,279.195579836717,12.417816,,,,172,,,,,,,0,114511.39,146350.72,139747.5,118357.41,146757.45,81981.87,198669.28,142407.4,190568.98,266992.97,317387.12,382733.7,
4925,279.19563286211127,12.022766,,,,111,,,,,,,0,217799.67,196365.62,231971.88,114098.37,137833.61,131638.84,280118.16,284734.22,293975.28,325031.75,188680.38,196201.58,
4373,279.19565869658874,11.276726,,,,,,,,,,,0,47583.95,171608.16,98957.32,72473.95,92208.164,101444.18,125046.13,150645.47,193581.03,65633.766,143632.33,159386.08,
4496,279.195692181349,11.459312,,,,398,,,,,,,0,53307.594,67278.77,54398.152,93273.24,82976.5,68738.86,68941.766,66925.94,105498.77,76934.555,93093.375,108866.04,
4746,279.1956959153185,11.771451,,,,45,90,[M-2H2O+H]+,,3,4746;4752;4750,314.2096,0,221010.86,262185.34,233211.12,211843.47,226330.39,203556.83,308865.75,315026.97,285386.97,1061776.9,1051869.9,841269.94,
5498,279.2318188782902,12.585803,,,,,,,,,,,0,41081.688,67868.445,370247.34,32164.281,40530.08,35005.1,117107.0,84044.7,84757.03,242438.6,255128.16,250397.34,
6121,279.2318291054253,13.162467,,,,55,,,,,,,0,0,33794.098,36901.906,0,28233.273,0,136792.39,510701.0,71734.516,2428974.8,1793298.6,2483142.8,
5404,279.2318940080369,12.524853,,,,94,,,,,,,0,308035.75,354505.5,73813.79,235897.73,361933.25,253819.86,489318.38,533694.1,582575.4,239074.55,299798.28,960308.25,
6196,279.2319205449345,13.295537,,,,,,,,,,,0,25435.332,88970.7,104189.36,31941.895,264379.94,66535.06,965648.25,382606.75,885430.75,571393.06,689816.56,506002.1,
6329,279.2319632255272,13.573908,,,,,,,,,,,0,28338.404,25349.355,26640.547,24078.99,25013.547,45734.004,37714.07,34289.254,39782.28,0,67591.62,0,
4799,279.2319830290567,11.881283,,,,343,,,,,,,0,183031.53,187327.73,185862.55,158698.45,155719.56,151322.3,254929.31,219106.9,195084.78,88574.02,82331.19,251090.34,
502,280.1043443506466,4.9258914,,,,,,,,,,,0,217803.3,243159.88,238192.08,215891.47,246564.38,220596.27,407268.34,424690.1,430036.44,696051.94,665638.2,682313.44,
186,280.1393130231358,1.02463,,,,59,,,,,,,0,96239.74,68016.086,99668.03,57698.902,99104.24,34304.387,47691.53,78725.98,76365.18,184254.72,166214.14,58215.953,
49,280.1393620850361,0.8037668,,,,213,,,,,,,0,63621.535,68179.02,68769.36,63651.145,70395.305,55168.6,95588.43,98964.016,76622.28,98599.68,110139.22,80200.93,
1527,280.15455874989556,6.411053,,,,4,,,,,,,0,83102.945,54155.098,54595.668,54730.85,46063.535,49819.82,53034.367,54513.914,58153.555,60680.81,48381.125,56300.07,
1058,280.1546088626599,5.957211,,,,,,,,,,,0,55184.54,56958.996,34084.15,189829.67,63575.62,64984.605,83864.26,565577.75,79655.65,83226.22,78102.64,90786.445,
3169,280.1577155634371,8.908124,,,,434,,,,,,,0,88682.234,101035.67,83717.58,103562.99,88521.81,101638.95,102068.21,111380.1,107196.305,63451.242,64037.344,81088.15,
3865,280.18853486599477,10.547546,,,,187,65,[M+Na]+,,2,3865;3859,257.1993,2946.7986,208872.61,223387.44,186607.67,212958.19,220849.81,230919.86,203321.86,222860.36,223029.0,25135.92,22551.6,27984.88,
2606,280.19085304922476,7.7594833,,,,,,,,,,,0,0,16055.569,11619.685,2181.9111,13354.061,0,53951.586,56021.312,66161.016,219778.08,226263.81,230144.58,
748,280.1909440324515,5.5049763,,,,35,,,,,,,0,51305.26,58385.85,114044.65,87201.12,90161.31,91509.836,101750.82,105856.375,116119.55,116549.03,77815.9,108609.74,
632,280.190958527276,5.2823243,,,,,,,,,,,0,102737.42,107868.44,109623.76,277082.78,115289.69,109620.62,149969.53,389073.38,407276.75,158113.56,598339.8,434643.25,
6119,280.23511090117603,13.152581,,,,,,,,,,,0,0,0,0,0,0,0,9545.279,23480.635,13712.285,458572.3,243468.06,308986.12,
4269,280.2637158559961,11.150593,,,,20,,,,,,,0,108527.52,143148.83,150035.8,144557.38,135448.48,146122.34,117426.71,140713.69,144214.05,174806.06,165081.66,177375.27,
2151,281.10102899095364,7.1086698,,,,212,,,,,,,0,78803.6,421304.5,97587.45,98969.734,170622.75,111552.09,152349.05,199024.52,134878.34,157967.44,127841.6,129814.516,
3588,281.136350220794,9.925903,,,,312,,,,,,,0,211800.31,238328.81,237624.84,205959.44,258957.0,249757.25,282680.12,264589.22,254657.45,322784.6,353290.5,300423.44,
3450,281.13666135930185,9.581981,,,,341,,,,,,,0,115093.18,102387.7,101109.48,110192.53,124656.62,103123.516,142624.5,113236.11,148458.98,142230.28,128150.23,158091.02,
550,281.1497648198986,5.0840807,,,,,,,,,,,0,51488.406,63024.363,61846.684,51600.844,64732.52,60376.39,73882.84,76999.44,422865.0,429794.62,97090.08,194967.72,
937,281.1497723932514,5.791153,,,,180,,,,,,,0,105213.76,122316.7,84091.78,72260.41,89556.6,112390.12,120851.73,115720.42,138653.2,240492.0,182976.27,199400.47,
799,281.1497863793599,5.589846,,,,74,,,,,,,0,44985.773,60602.355,48766.977,43348.32,51123.62,52685.707,55092.93,57226.46,59565.934,67068.555,67237.02,103344.54,
483,281.14981819887964,4.871177,,,,,,,,,,,0,53298.4,350472.34,68134.24,55339.914,66866.27,68804.695,78894.61,411158.28,78785.805,72959.66,256009.55,242880.48,
325,281.14982637277166,2.27354,,,,,,,,,,,0,360661.28,379011.97,379660.1,393555.06,387915.22,365976.8,376983.22,417406.9,397944.5,303874.22,314511.22,313323.5,
405,281.1498321073543,4.4369855,,,,,,,,,,,0,105080.87,114394.586,108382.484,111508.766,222792.58,85362.625,84738.33,247879.4,119244.49,238605.98,197821.6,134734.78,
5031,281.17480569113485,12.139123,,,,49,,,,,,,0,158855.81,164921.69,166060.7,157991.9,159227.5,152076.7,199460.14,196320.52,225360.67,548481.3,568257.7,580636.56,
4072,281.1748535263261,10.844926,,,,69,,,,,,,0,106080.06,137317.92,125693.836,106950.05,113431.74,99825.336,142026.5,141518.28,142049.23,122478.3,135178.6,92486.984,
4324,281.174885463277,11.230865,,,,,,,,,,,0,150328.45,93130.69,100990.93,78826.02,110613.766,72797.11,136741.36,100956.57,95456.0,88812.445,97836.805,90019.75,
4176,281.1749584463348,11.0086565,,,,244,,,,,,,0,286511.84,312274.1,319018.25,287384.38,320177.94,333346.1,391578.9,420483.53,435053.56,297058.97,311069.97,320587.88,
5022,281.2111980760761,12.136102,,,,,,,,,,,0,474961.78,519520.1,486631.66,328151.88,102472.984,253655.23,182013.45,732313.4,756667.75,223285.94,194105.97,218838.69,
5227,281.21123716042854,12.348721,,,,102,,,,,,,0,104179.445,108649.66,64083.094,95514.94,62811.0,61664.04,174832.12,168765.95,153456.0,690346.75,741723.56,1840960.9,
252,282.0955174885397,1.234877,,,,,,,,,,,0,8804.683,14852.522,11400.251,21030.527,26813.492,22995.715,19059.086,38773.35,47093.812,0,0,0,
315,282.13386625041767,2.08052,,,,,,,,,,,0,70579.95,172008.73,160257.25,186612.7,172791.52,176022.98,37528.543,30988.791,31791.79,17420.035,0,17063.656,
430,282.1702794687349,4.570297,,,,,,,,,,,0,207563.55,326013.12,343822.47,229470.88,228682.64,235096.55,445329.38,359335.9,393811.53,438956.88,363013.53,336621.56,
848,282.2065761399855,5.667911,,,,284,,,,,,,0,277811.84,104038.586,104621.75,101180.84,247831.53,191316.31,121837.94,286064.75,314929.53,340349.47,290365.9,303286.8,
6271,282.27909848894126,13.433883,,,,,,,,,,,122392.68,51136.305,79282.78,76192.016,52313.4,78884.98,42521.36,154365.11,177484.86,152094.81,97329.93,107230.79,84319.64,
4513,282.27935573295974,11.483672,,,,156,,,,,,,0,43045.594,45025.72,32112.719,41972.465,26434.3,48365.008,29452.016,41541.816,44747.18,155271.28,172516.89,150683.94,
250,283.05243195517374,1.2133665,,,,283,,,,,,,0,23212.826,34553.242,28050.43,30864.96,25817.398,29603.883,36558.805,38482.938,41676.21,74936.02,69314.516,66659.18,
2276,283.06280322793526,7.2715898,,,,5,,,,,,,0,63446.312,79830.65,74647.29,75003.04,76019.61,70348.91,52566.543,66839.3,60637.152,38029.066,56654.42,46273.367,
2975,283.1540491441597,8.393939,,,,289,,,,,,,0,123559.18,84985.55,114947.44,130690.79,94093.55,100187.92,92472.31,114690.164,106133.31,94877.34,102597.39,105202.98,
979,283.1654000085678,5.837481,,,,,,,,,,,0,38421.117,177176.69,122653.12,108669.64,77710.18,55176.523,94695.35,156516.48,56036.047,70571.01,193817.84,77332.06,
413,283.1753158391304,4.496864,,,,354,9,[M+H]+,,3,414;413;410,282.1682,102203.39,688967.8,716910.9,676866.7,690443.7,744745.8,685099.44,810023.0,840598.4,860741.9,976814.2,959506.94,981786.0,
5005,283.19040759567787,12.114923,,,,21,,,,,,,0,88919.64,93603.91,116969.32,111791.445,102259.12,91256.77,151463.39,129865.79,128181.836,185450.27,155518.36,148983.66,
4338,283.1904459436249,11.2476845,,,,217,72,[M-H2O+H]+,,1,4336,300.1939,0,33122.55,85268.46,41707.676,79166.13,68656.73,81408.88,32913.074,34125.156,29169.465,23092.23,17264.352,24118.373,
5133,283.1904948893618,12.26905,,,,53,,,,,,,0,159593.42,152857.02,144476.05,125844.7,131622.39,138299.94,199822.2,199208.12,192649.42,219023.17,184164.64,195771.1,
4865,283.19051272116843,11.951594,,,,89,,,,,,,0,135633.97,122554.9,145936.56,122406.29,117681.4,104783.26,186207.55,173211.64,169368.42,227240.62,232875.4,159712.78,
4699,283.1905322285176,11.694359,,,,264,,,,,,,0,1350733.8,1452549.4,1408274.5,1445122.8,1455188.8,1323403.8,2002438.2,2020914.6,2006688.8,2282800.8,2054695.0,2136112.0,
5451,283.22662895469045,12.558553,,,,86,,,,,,,0,12873.6,23079.617,30000.537,6559.462,24335.688,7812.2,89126.02,105127.766,108159.35,2632423.0,2503045.2,1966956.6,
5597,283.2266642876844,12.681405,,,,,,,,,,,0,6146.182,31818.201,32134.572,7074.9185,31856.752,1715.0793,438728.16,488181.6,425854.06,492167.97,531692.94,366813.06,
4458,283.2268680479018,11.414278,,,,,,,,,,,0,0,0,2200.8054,0,0,0,6790.8955,11562.578,9313.272,189976.53,216004.33,230402.94,
6414,283.26324520507694,13.889408,,,,,,,,,,,2524.912,6133.528,25360.715,27277.656,6683.7847,28137.393,5794.61,46515.547,43295.07,42307.066,30395.832,27902.31,27404.205,
1655,283.7176755725117,6.5403256,,,,,,,,,,,0,125208.36,119911.984,112614.0,134717.28,105829.16,124893.04,133292.52,152120.97,132657.84,111116.55,96229.52,125369.875,
482,284.1131536640756,4.867587,,,,,,,,,,,0,37786.914,97598.32,97886.89,53207.895,125995.5,126501.08,97514.69,100287.68,84200.93,48613.48,34970.496,42082.566,
1275,284.1857510959353,6.166609,,,,412,,,,,,,0,95231.3,70663.58,44711.13,102623.46,101394.82,108917.84,140641.83,133225.42,117943.02,118734.05,124993.18,131197.17,
579,284.18581135099754,5.158977,,,,400,,,,,,,0,75021.82,69614.83,150213.6,56687.547,86670.59,83449.266,88913.266,105739.35,102030.92,108635.82,98238.2,111168.71,
6454,284.2949221514605,14.25091,,,,,,,,,,,118906.29,39951.188,70366.87,81080.47,55619.24,78257.06,30457.98,135339.98,117487.95,140929.92,166594.25,134496.52,145478.67,
6468,284.2949868830428,14.405071,,,,371,,,,,,,301925.7,240454.1,190843.34,251104.55,236750.95,223617.14,225529.19,240465.33,220079.69,209246.81,254626.3,238770.38,216592.86,
2429,285.075894509226,7.460156,,,,266,,,,,,,0,95620.695,76667.93,94493.2,89706.555,85086.01,90451.04,93687.45,93138.125,100593.6,98237.82,106915.73,70205.27,
134,285.14474200953225,0.80603105,,,,,,,,,,,0,145079.69,135838.4,167522.73,175695.73,192097.28,149647.06,142889.81,181389.27,188570.88,115537.69,116892.516,155327.1,
199,285.14481214978406,1.0313524,,,,,,,,,,,0,334819.25,296189.5,367013.06,139556.84,374377.22,146650.17,168986.34,280492.78,287170.0,298166.28,237508.55,98307.16,
971,285.1522762781001,5.8266983,,,,,,,,,,,0,69303.9,60395.33,62874.86,69231.45,66088.71,58098.008,20585.906,24091.727,22405.596,0,0,0,
4115,285.20386512360875,10.9270935,,,,126,,,,,,,0,193027.77,206963.34,195031.52,205879.66,211753.38,215239.75,208447.53,241683.11,228130.98,219910.03,199771.3,207592.27,
4689,285.20565645315395,11.687995,,,,203,88,[M+H]+,,1,4676,284.1991,0,23146.324,15340.127,17830.287,25077.281,22978.074,27300.354,31836.094,18305.209,39891.1,18028.34,21008.719,30221.955,
2072,285.21738149976676,7.033148,,,,249,,,,,,,0,0,10905.595,10613.17,0,12017.799,0,57907.953,65501.094,71420.03,233917.77,228140.11,241568.5,
5889,285.2423963808354,12.9373,,,,47,,,,,,,0,0,8796.385,10307.692,0,8904.304,0,54363.742,51533.477,39627.402,116607.01,163565.66,157991.53,
1992,286.0471610941202,6.9456315,,,,73,,,,,,,0,72178.94,69135.29,74975.06,80665.805,84900.85,66691.164,79099.555,86239.695,78390.336,53387.824,52260.816,55051.242,
284,286.1441692542349,1.462378,,,,392,,,,,,,17231.375,412017.44,400271.66,418692.94,385383.62,393316.3,398731.97,597383.94,551260.0,557126.44,580565.44,579165.6,533632.7,
2498,286.1650299826183,7.574289,,,,,,,,,,,0,79376.86,66892.64,34558.008,52612.676,80436.32,84899.305,121765.75,126027.3,65008.58,47959.664,144922.39,140022.45,
2461,286.1650398335682,7.535835,,,,,,,,,,,0,27611.16,29384.979,93058.73,90175.27,50985.15,39197.348,43551.64,82987.4,118372.96,37150.934,33212.01,72492.22,
1961,286.18024680927874,6.9153214,,,,122,,,,,,,0,151236.36,159811.39,153412.53,153714.75,139804.31,148193.61,136487.38,146223.33,129564.125,73430.26,77646.94,66068.68,
1798,286.1803585898005,6.7089252,,,,,,,,,,,0,106531.72,119274.12,137116.28,128225.89,134574.62,103008.81,126864.67,145340.23,162313.77,51374.19,29432.047,33903.453,
4428,286.27420114553064,11.366357,,,,131,,,,,,,0,339079.97,322782.03,304902.53,340285.0,310341.66,298702.7,336068.7,346185.9,374874.16,538061.9,527584.75,526675.3,
2889,287.0550782406904,8.2603,,,,381,,,,,,,0,429738.8,475008.8,441396.84,473440.94,480630.25,463587.9,430377.38,495594.62,455441.16,282469.84,227161.7,328360.44,
1022,287.1391184044871,5.8963256,,,,404,,,,,,,0,120017.94,47664.098,94448.98,111684.15,57150.29,57794.59,109506.99,63500.96,77414.52,72154.516,72564.5,69233.86,
5216,287.1643160029687,12.355765,,,,,,,,,,,0,16852.291,23643.613,18575.488,9430.752,18717.137,17460.018,35019.137,38524.633,36617.707,102977.03,129358.375,156884.66,
5330,287.2005696892463,12.462318,,,,,,,,,,,0,272624.0,226218.14,263721.03,247359.16,232009.47,263428.62,287317.12,288712.12,312247.47,108411.97,121277.05,107827.984,
6069,287.22161110990606,13.116797,,,,161,,,,,,,0,133399.81,135935.72,147052.03,148547.31,159878.75,172801.48,199892.33,175468.17,194941.7,267768.03,240048.25,211498.16,
5037,287.2216767233594,12.1517935,,,,,,,,,,,0,42601.156,38331.156,37213.703,48653.207,43214.312,44194.88,31911.104,32388.602,33168.12,5435.5234,6393.547,10899.813,
2686,288.18066073135464,7.901535,,,,350,,,,,,,0,44094.72,49992.723,42988.51,49692.355,50717.867,58237.824,75064.54,70490.8,66898.41,125830.8,160592.4,160437.84,
2177,288.1806776085275,7.1461315,,,,309,,,,,,,0,0,10078.487,8338.24,0,11174.698,0,38108.375,42535.47,39490.55,215539.39,206227.52,204276.81,
2159,288.1957591893567,7.119713,,,,,,,,,,,0,97870.836,104210.65,143748.44,152652.62,91278.38,93899.16,113171.47,129222.19,48357.168,40799.586,56190.668,89379.76,
4022,288.2897559785557,10.759592,,,,32,,,,,,,8729.771,3.2838598E7,3.4726248E7,3.4766416E7,3.208502E7,3.3529896E7,3.315313E7,3.799288E7,3.7177876E7,3.7213408E7,4.0070872E7,4.0531828E7,3.9040188E7,
3909,288.2897840603718,10.609044,,,,110,,,,,,,4369.9707,1.9609616E7,2.1221482E7,2.1177364E7,1.9554038E7,2.1226128E7,1.966262E7,2.2804104E7,2.3490668E7,2.2543728E7,2.3867358E7,2.321738E7,2.4092358E7,
3799,288.28985457670507,10.446854,,,,307,,,,,,,0,8713578.0,9347521.0,9252142.0,8923564.0,9542183.0,8876084.0,1.0444762E7,1.0605833E7,1.0656345E7,1.0568964E7,1.0559483E7,1.075991E7,
142,289.08969946251227,0.81459045,,,,213,,,,,,,0,31206.902,44236.984,24621.668,24967.152,28892.172,24493.105,65441.242,58510.684,62253.895,68406.12,33402.297,63614.766,
271,289.0899776254089,1.4089955,,,,408,,,,,,,0,14168.844,18781.674,14356.556,36658.66,40537.51,25022.564,14898.331,48754.742,25256.375,19137.043,17988.01,69144.4,
571,289.11841971275675,5.137735,,,,14,,,,,,,0,93823.94,42103.164,212335.88,45321.684,44372.633,51209.33,53040.88,52850.703,61180.02,197923.14,193797.16,216973.64,
549,289.1260983607984,5.0773697,,,,390,15,[M+Na]+,,2,547;549,266.1367,0,69855.63,77073.836,67393.984,76285.21,81939.555,85140.336,100684.234,107846.61,105185.89,148758.1,141721.72,171486.62,
183,289.1395722195932,1.02463,,,,59,,,,,,,0,65319.586,35581.156,61664.695,22244.11,39785.273,50913.1,63142.445,84485.836,79488.78,87666.45,103823.56,39956.934,
1818,289.1546895660893,6.731363,,,,142,,,,,,,0,18741.27,31140.7,20848.895,22031.338,21509.322,19207.27,49755.7,40475.65,40927.18,109408.11,113801.91,108590.055,
1431,289.1547506938515,6.331156,,,,,,,,,,,0,169365.08,119225.98,125698.32,119859.01,117445.4,108362.82,129042.39,147044.97,138096.06,36664.633,21396.117,26495.033,
729,289.1547658902356,5.4847856,,,,70,,,,,,,0,279178.72,88646.55,229251.34,106744.1,234469.94,204856.31,108831.96,114907.27,280927.56,30433.293,30833.898,36037.51,
1106,289.15500282280436,6.0074425,,,,,,,,,,,0,110849.414,190244.58,180879.88,182453.4,196417.52,191204.88,230039.66,214232.58,128774.266,29446.934,105963.2,122037.484,
702,289.17564018611137,5.444076,,,,166,,,,,,,0,16089.141,15974.732,16413.527,18242.3,15628.463,21156.846,27108.6,25857.975,30489.17,88229.36,86074.836,97594.24,
1311,289.17585197350576,6.2101893,,,,315,,,,,,,0,72730.266,77304.94,87008.836,63887.832,74874.945,69772.13,173189.34,134884.25,120410.234,671001.1,0,410238.9,
1206,289.17585201430154,6.121184,,,,93,33,[M+NH4]+,,2,1205;1206,271.1420,0,180142.81,544119.0,532141.8,184821.06,543004.2,211960.94,2015116.9,2198815.5,1924756.5,7449214.0,7279422.5,7025457.5,
771,289.17586361084267,5.553276,,,,51,,,,,,,0,36682.645,33075.19,36300.555,34764.23,33558.25,35527.453,47914.094,54534.582,52502.88,200482.94,192501.75,180838.34,
1133,289.17595755965743,6.045395,,,,137,30,[M+NH4]+,,2,1136;1133,271.1422,0,32740.967,164610.06,157581.97,42743.453,165762.56,42972.766,710226.25,727633.94,712494.8,3715878.5,3649234.0,3901526.8,
