row ID,row m/z,row retention time,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Feature status,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Feature status,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML Feature status,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Feature status,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Feature status,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Feature status,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Feature status,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Feature status,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Feature status,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Feature status,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Feature status,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Feature status,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Feature m/z,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML Feature status,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML Feature m/z,
1658,365.20706542100925,6.5418363,191,,,,,,,UNKNOWN,0,DETECTED,365.20729264484976,DETECTED,365.20703201106437,DETECTED,365.20704593313013,DETECTED,365.2072369573458,DETECTED,365.20715940585933,DETECTED,365.2070370095866,DETECTED,365.20703733333966,DETECTED,365.20711941855467,DETECTED,365.20699668815274,DETECTED,365.2067700703598,DETECTED,365.20683888896116,DETECTED,365.2072186909071,
1660,275.1390024239643,6.5446033,191,,,,,,,UNKNOWN,0,DETECTED,275.1390409245255,ESTIMATED,275.1391335925082,DETECTED,275.1388588515597,ESTIMATED,275.139182055188,DETECTED,275.13918501815243,DETECTED,275.13897952011826,DETECTED,275.1389375424547,DETECTED,275.13886205730665,DETECTED,275.13891571297387,DETECTED,275.13886379870644,DETECTED,275.13893741049526,DETECTED,275.13913260358277,
1663,224.09186267040363,6.5471435,191,,,,,,,UNKNOWN,0,DETECTED,224.09181643059932,DETECTED,224.09187815756832,DETECTED,224.09173313178752,DETECTED,224.09190827195195,DETECTED,224.0918942993601,DETECTED,224.09185982936805,DETECTED,224.09188781565257,DETECTED,224.09187543368347,DETECTED,224.0918466922518,DETECTED,224.09181717705388,DETECTED,224.09184347867895,DETECTED,224.09199132688724,
1665,256.1180648482335,6.548207,191,,,,,,,UNKNOWN,0,DETECTED,256.1180046273756,DETECTED,256.11808813580717,DETECTED,256.1179090480122,DETECTED,256.1181307903662,DETECTED,256.1181418155819,DETECTED,256.1181042349422,DETECTED,256.1180816665308,DETECTED,256.1180337236891,DETECTED,256.11809473087646,DETECTED,256.1180094888025,DETECTED,256.11801042188256,ESTIMATED,256.118169494935,
1670,354.19141334663465,6.552151,,,,,,,,UNKNOWN,0,DETECTED,354.1914680090012,ESTIMATED,354.1914487649943,ESTIMATED,354.1911968134229,DETECTED,354.1914786100988,ESTIMATED,354.19136696839513,DETECTED,354.1914406009662,DETECTED,354.1914649726453,DETECTED,354.1914068730852,DETECTED,354.1914486919874,ESTIMATED,354.1913111191918,ESTIMATED,354.19135615458043,ESTIMATED,354.1915725812469,
1672,169.08596014926812,6.5541635,191,,,,,,,UNKNOWN,0,DETECTED,169.08598389439265,DETECTED,169.0859956440257,DETECTED,169.08588510190495,DETECTED,169.0860194606964,DETECTED,169.08597362679592,DETECTED,169.085984693111,DETECTED,169.08596505652383,DETECTED,169.08593237756017,DETECTED,169.08596436143233,DETECTED,169.08589569890134,DETECTED,169.08588618231508,DETECTED,169.08603569355813,
1678,360.21797170473496,6.555965,191,,,,,,,UNKNOWN,0,ESTIMATED,360.2181513676868,DETECTED,360.2179967945323,ESTIMATED,360.21799635758333,DETECTED,360.21823094346115,ESTIMATED,360.218271881245,DETECTED,360.2180342895613,DETECTED,360.21786225673503,ESTIMATED,360.2179482293773,ESTIMATED,360.2179251224479,ESTIMATED,360.2175992676516,ESTIMATED,360.2175691478934,ESTIMATED,360.2180747986455,
1695,356.1918293010479,6.5752206,169,,,,,,,UNKNOWN,0,DETECTED,356.19179681676485,ESTIMATED,356.19208605107724,ESTIMATED,356.1915477334084,ESTIMATED,356.1918487176031,ESTIMATED,356.1917719429698,DETECTED,356.1919035809243,DETECTED,356.19167320357565,ESTIMATED,356.19202813635195,DETECTED,356.1918956673779,DETECTED,356.191709545881,DETECTED,356.1917237663226,DETECTED,356.19196645031803,
1700,305.1498218010703,6.5776367,169,,,,,,,UNKNOWN,0,DETECTED,305.1498346101209,DETECTED,305.1498995673179,DETECTED,305.1496260316139,ESTIMATED,305.149924252605,DETECTED,305.1498210402334,ESTIMATED,305.149830037903,ESTIMATED,305.1498527921651,DETECTED,305.1498442542969,DETECTED,305.14981849933054,DETECTED,305.1497274597454,DETECTED,305.1497653572429,DETECTED,305.14991771026854,
1701,323.1604794306809,6.5788894,169,,,,,,,UNKNOWN,0,DETECTED,323.160485772357,DETECTED,323.1606515069096,DETECTED,323.1603324861334,DETECTED,323.1606119743916,DETECTED,323.16052297901894,DETECTED,323.1605246322701,DETECTED,323.16036110221336,DETECTED,323.1605726929376,DETECTED,323.16052882347765,DETECTED,323.16025779532305,DETECTED,323.1603314869646,DETECTED,323.160571916174,
1706,268.19092227842833,6.5921254,,,,,,,,UNKNOWN,0,ESTIMATED,268.19085620124514,ESTIMATED,268.1909775396143,ESTIMATED,268.19074740787846,ESTIMATED,268.191030625758,ESTIMATED,268.1909838527015,ESTIMATED,268.19096770984856,ESTIMATED,268.1908580917444,ESTIMATED,268.1909519559355,ESTIMATED,268.19087395610285,DETECTED,268.1908065950394,DETECTED,268.1909570713271,DETECTED,268.19105633394486,
1709,190.15910703820154,6.611993,,,,,,,,UNKNOWN,0,UNKNOWN,0,ESTIMATED,190.1591163641087,UNKNOWN,0,UNKNOWN,0,ESTIMATED,190.15912600619902,UNKNOWN,0,DETECTED,190.15911498885592,ESTIMATED,190.15907951350295,DETECTED,190.15906510122701,DETECTED,190.15905808639877,ESTIMATED,190.1590684993694,ESTIMATED,190.15922774595052,
1713,348.18074456098907,6.5970693,37,,,,,,,UNKNOWN,0,DETECTED,348.1806415046416,DETECTED,348.1807007576423,DETECTED,348.1804972377369,DETECTED,348.1807741809508,DETECTED,348.1807268199403,DETECTED,348.18068797314345,DETECTED,348.1807433508936,DETECTED,348.18075751668215,DETECTED,348.1807898330824,DETECTED,348.1807594647273,DETECTED,348.18084237125316,DETECTED,348.1810137211756,
1725,212.09182552255666,6.6102586,37,,,,,,,UNKNOWN,0,DETECTED,212.09180771826598,ESTIMATED,212.09176953046236,DETECTED,212.09166090757438,DETECTED,212.09190493545805,ESTIMATED,212.0918658251315,DETECTED,212.09181774663543,DETECTED,212.09190301995935,DETECTED,212.09180460210212,DETECTED,212.0917190264418,DETECTED,212.09181302322315,DETECTED,212.09181001537195,DETECTED,212.09202992005453,
1736,518.2805523445618,6.6256504,,,,,,,,UNKNOWN,0,DETECTED,518.2804032392565,ESTIMATED,518.2804346696688,ESTIMATED,518.2799449425229,ESTIMATED,518.2811010907857,ESTIMATED,518.2806632573411,ESTIMATED,518.2807008954557,ESTIMATED,518.2806098095903,ESTIMATED,518.2804722685446,ESTIMATED,518.2809645115192,DETECTED,518.2803396999606,DETECTED,518.2800549444029,ESTIMATED,518.2809388056933,
1737,370.1652393570451,6.6256495,,,,,,,,DETECTED,370.16507881869,DETECTED,370.1652030460492,DETECTED,370.16534635824223,DETECTED,370.16496014365043,DETECTED,370.1652832384504,DETECTED,370.16539033417286,ESTIMATED,370.1654135600606,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,UNKNOWN,0,
1742,264.1960245254525,6.632057,195,,,,,,,UNKNOWN,0,DETECTED,264.1959671179814,DETECTED,264.19610388765597,DETECTED,264.1958651085792,DETECTED,264.19606589008947,DETECTED,264.1960847130977,DETECTED,264.1960416677957,DETECTED,264.19601306984435,DETECTED,264.1959547032604,DETECTED,264.19599890427037,DETECTED,264.1959718978538,DETECTED,264.19598143013775,DETECTED,264.1962459148636,
1747,404.24312089736736,6.634764,195,,,,,,,UNKNOWN,0,DETECTED,404.2430809283698,DETECTED,404.24310567442024,DETECTED,404.24296193598565,DETECTED,404.2434280420072,DETECTED,404.2430272167721,DETECTED,404.2433115229978,DETECTED,404.2430430598244,DETECTED,404.2432628306451,DETECTED,404.2429592956494,DETECTED,404.24301148362514,DETECTED,404.2429396332198,DETECTED,404.24331914489187,
1753,390.2272317796209,6.6461244,,,,,,,,UNKNOWN,0,ESTIMATED,390.22716203737616,DETECTED,390.2271814572628,DETECTED,390.22706840771076,DETECTED,390.22711684561557,ESTIMATED,390.22728473660993,ESTIMATED,390.2273749167477,ESTIMATED,390.22731997254067,DETECTED,390.22702908415243,DETECTED,390.2269742141908,DETECTED,390.2273217494871,ESTIMATED,390.22737156701226,ESTIMATED,390.2275763667452,
1755,548.3279536952915,6.647528,,,,,,,,UNKNOWN,0,ESTIMATED,548.3277330579198,DETECTED,548.3278583627183,ESTIMATED,548.3280618073824,ESTIMATED,548.3278383414475,ESTIMATED,548.3279408067216,ESTIMATED,548.328296150987,ESTIMATED,548.3277784277145,ESTIMATED,548.3279091680233,ESTIMATED,548.3278908745442,DETECTED,548.3281245944185,DETECTED,548.3277893850882,DETECTED,548.3282233665334,
1760,344.185860638989,6.654012,,,,,,,,UNKNOWN,0,DETECTED,344.18577513245873,DETECTED,344.18585170075505,DETECTED,344.1855069543685,DETECTED,344.1859389345318,DETECTED,344.18600924751706,DETECTED,344.18594064633015,DETECTED,344.1859045996822,DETECTED,344.18582444548423,DETECTED,344.1857167305672,DETECTED,344.1857847254703,DETECTED,344.1860730436238,DETECTED,344.18600150708016,
1764,404.20622843688125,6.665092,,,,,,,,UNKNOWN,0,DETECTED,404.2064953290324,DETECTED,404.20621941801124,DETECTED,404.20599914005265,DETECTED,404.20633449165115,DETECTED,404.2066044403045,DETECTED,404.2065713867429,DETECTED,404.20627899492365,DETECTED,404.20637835499116,DETECTED,404.20615052665465,ESTIMATED,404.2056843122791,DETECTED,404.20598110791764,DETECTED,404.20604374001294,
1765,317.0660168463521,6.666542,286,,,,,,,UNKNOWN,0,DETECTED,317.06601418466505,DETECTED,317.0660591596708,DETECTED,317.0657701276157,DETECTED,317.0660797529406,DETECTED,317.0660799877115,DETECTED,317.06601414126885,DETECTED,317.0660273595002,DETECTED,317.0658867893069,DETECTED,317.0659233813552,DETECTED,317.0660321081428,DETECTED,317.06601684185034,DETECTED,317.06629832219676,
1766,420.23764885337715,6.6666374,286,,,,,,,UNKNOWN,0,DETECTED,420.23763868178537,DETECTED,420.2375866802054,DETECTED,420.23738309976017,DETECTED,420.2376658786611,DETECTED,420.23771230576335,DETECTED,420.23763903200324,DETECTED,420.2376244823344,DETECTED,420.2375239868132,DETECTED,420.2376597347661,DETECTED,420.2375963156085,DETECTED,420.23761276631666,DETECTED,420.2381432765086,
1767,348.21721693776453,6.6677794,286,,,,,,,UNKNOWN,0,DETECTED,348.21718758410697,DETECTED,348.2172491599443,DETECTED,348.21699878897954,ESTIMATED,348.21729598777665,DETECTED,348.2172410231553,DETECTED,348.2172643017819,DETECTED,348.21722544662526,DETECTED,348.2171653228815,DETECTED,348.2171138267637,DETECTED,348.21722509967714,DETECTED,348.21718057869725,DETECTED,348.21745613278495,
1770,259.2018437590317,6.6759357,286,,,,,,,UNKNOWN,0,DETECTED,259.20177332882116,ESTIMATED,259.20186156469515,DETECTED,259.2016987684278,DETECTED,259.2018951458634,DETECTED,259.2018751842396,ESTIMATED,259.2018933906527,DETECTED,259.20176718991706,DETECTED,259.2017991990076,ESTIMATED,259.2017993035331,DETECTED,259.2018964592052,DETECTED,259.2018292210926,DETECTED,259.2020363529247,
1776,379.18700511539924,6.6815014,,,,,,,,UNKNOWN,0,ESTIMATED,379.18693634556337,ESTIMATED,379.1871394694365,ESTIMATED,379.18686875020273,ESTIMATED,379.18724579600456,DETECTED,379.1871597134594,ESTIMATED,379.18721548095687,DETECTED,379.1869156628817,ESTIMATED,379.18700938734503,DETECTED,379.1869527661989,DETECTED,379.186713730013,DETECTED,379.18681307167753,DETECTED,379.1870912110518,
1779,274.2167039745349,6.6816993,286,,,,,,,UNKNOWN,0,DETECTED,274.21658068734905,DETECTED,274.2167682640548,DETECTED,274.2165561360053,DETECTED,274.21680444940256,DETECTED,274.2167409445412,DETECTED,274.21671927279846,DETECTED,274.21661881093144,DETECTED,274.216658221658,DETECTED,274.2167388476676,DETECTED,274.2166591453743,DETECTED,274.2166802292855,DETECTED,274.2169226853503,
1785,432.2371311425508,6.688168,,,,,,,,UNKNOWN,0,DETECTED,432.23713666776604,DETECTED,432.23732235936217,DETECTED,432.2372023973393,DETECTED,432.23749506782514,DETECTED,432.23707983558717,DETECTED,432.2373456916825,DETECTED,432.2373361428165,DETECTED,432.23700599131547,DETECTED,432.2369495022858,DETECTED,432.23681671788427,DETECTED,432.23688732001506,DETECTED,432.2369960167307,
1793,374.23265893575734,6.700159,,,,,,,,UNKNOWN,0,DETECTED,374.23274270517584,DETECTED,374.23282578101566,DETECTED,374.23243713366173,DETECTED,374.2327502622866,DETECTED,374.2328314279089,DETECTED,374.23261054630575,DETECTED,374.23285619008027,DETECTED,374.23264920042305,DETECTED,374.23259036403545,DETECTED,374.2324321734645,DETECTED,374.2326044378891,DETECTED,374.2325770068409,
1798,286.1803585898005,6.7089252,,,,,,,,UNKNOWN,0,DETECTED,286.1803347903421,DETECTED,286.1804960428402,DETECTED,286.18012434668725,DETECTED,286.1804594970521,DETECTED,286.1803551601083,DETECTED,286.18035455324156,DETECTED,286.18034573160537,DETECTED,286.1803168999375,DETECTED,286.1802912710756,DETECTED,286.18031657030997,ESTIMATED,286.1804725880962,ESTIMATED,286.18043562631044,
1804,319.1655771009118,6.7145762,157,,,,,,,UNKNOWN,0,DETECTED,319.1655722557355,DETECTED,319.16563859248697,ESTIMATED,319.1654374295938,DETECTED,319.1655857227159,DETECTED,319.1656165645626,DETECTED,319.16557840688034,ESTIMATED,319.16563674312056,DETECTED,319.16558679590236,DETECTED,319.16550577695466,DETECTED,319.1654783651329,DETECTED,319.16552180888283,DETECTED,319.16576674897277,
1814,598.4538861515235,6.7222886,142,,,,,,,UNKNOWN,0,ESTIMATED,598.4540813377497,ESTIMATED,598.4544133782643,ESTIMATED,598.4533601313851,ESTIMATED,598.4537497684416,ESTIMATED,598.453965213535,ESTIMATED,598.4536086961509,ESTIMATED,598.4537492499251,ESTIMATED,598.4538032674894,ESTIMATED,598.4536720831184,DETECTED,598.4538219444095,DETECTED,598.4540315852363,DETECTED,598.4543771625758,
1818,289.1546895660893,6.731363,142,,,,,,,UNKNOWN,0,ESTIMATED,289.15454026576083,ESTIMATED,289.15465572929446,ESTIMATED,289.15458197009536,ESTIMATED,289.1548274300352,ESTIMATED,289.15475992569964,ESTIMATED,289.15470046763596,DETECTED,289.1545076887712,DETECTED,289.15481522934385,DETECTED,289.154506913381,DETECTED,289.1546525706592,DETECTED,289.15473880500105,DETECTED,289.15498779739323,
1827,354.2277497152768,6.731363,142,,,,,,,UNKNOWN,0,DETECTED,354.2278552669545,DETECTED,354.2278883842642,DETECTED,354.22741029901357,DETECTED,354.22784049159935,DETECTED,354.2276593157712,DETECTED,354.2277635329799,DETECTED,354.227807154358,DETECTED,354.2275839316246,DETECTED,354.227680129815,DETECTED,354.22775346840706,DETECTED,354.22774147380153,DETECTED,354.22801313473246,
1829,321.1812162130834,6.731403,142,,,,,,,UNKNOWN,0,ESTIMATED,321.18126957653726,DETECTED,321.18141758176546,ESTIMATED,321.18104837770846,DETECTED,321.1813604086087,DETECTED,321.1812483235539,DETECTED,321.1813365798074,DETECTED,321.1813472201182,DETECTED,321.1810994219388,DETECTED,321.1811132031337,DETECTED,321.181036230629,DETECTED,321.1810530318465,DETECTED,321.1812646013535,
1831,344.2434265330687,6.7294383,,,,,,,,UNKNOWN,0,DETECTED,344.24347649421424,DETECTED,344.24360963131124,DETECTED,344.2433060374078,DETECTED,344.24356512492983,DETECTED,344.2434952811937,DETECTED,344.24345219649246,DETECTED,344.2434792545249,DETECTED,344.24332341293183,DETECTED,344.24337888130975,ESTIMATED,344.24334716796875,ESTIMATED,344.2432608545199,ESTIMATED,344.24342406002063,
1850,402.26089725618846,6.7505336,128,,,,,,,UNKNOWN,0,ESTIMATED,402.26115903604773,ESTIMATED,402.2610771360095,ESTIMATED,402.2609261944658,ESTIMATED,402.2612050562285,ESTIMATED,402.26089410788495,ESTIMATED,402.26081928615923,DETECTED,402.26107609227694,ESTIMATED,402.2606176704262,ESTIMATED,402.2606917665389,DETECTED,402.2609025851208,DETECTED,402.26053030514413,DETECTED,402.26086783795836,
1854,246.1701970070498,6.760126,,,,,,,,UNKNOWN,0,UNKNOWN,0,ESTIMATED,246.17047119140625,ESTIMATED,246.17004527986904,UNKNOWN,0,ESTIMATED,246.1701885758004,UNKNOWN,0,ESTIMATED,246.17018183445865,ESTIMATED,246.17015852990556,ESTIMATED,246.170020316285,DETECTED,246.17014650038553,DETECTED,246.17018840454335,DETECTED,246.1703724307945,
1861,430.24405583448544,6.761854,281,,,,,,,UNKNOWN,0,DETECTED,430.24374985812756,DETECTED,430.24440856026115,DETECTED,430.243787805578,DETECTED,430.2440956967415,DETECTED,430.24416454331407,ESTIMATED,430.2440380157606,DETECTED,430.24405710735647,DETECTED,430.24398082266424,DETECTED,430.24393441176875,ESTIMATED,430.2440185546875,ESTIMATED,430.2436495261084,ESTIMATED,430.24478511145696,
1863,332.185801596447,6.764405,,,,,,,,UNKNOWN,0,DETECTED,332.1858386117837,ESTIMATED,332.1860671253212,DETECTED,332.1856308703316,DETECTED,332.18580513862895,DETECTED,332.18574123015236,DETECTED,332.1856502917565,DETECTED,332.1858862996964,DETECTED,332.1857452568702,ESTIMATED,332.1858299277319,ESTIMATED,332.1856163785238,ESTIMATED,332.18580293083164,ESTIMATED,332.1860050957358,
1864,331.1936853787561,6.7722507,,,,,,,,UNKNOWN,0,ESTIMATED,331.1936866697737,ESTIMATED,331.1938265441605,ESTIMATED,331.1933717420699,ESTIMATED,331.1935968439224,DETECTED,331.1936579661127,ESTIMATED,331.19331576681583,DETECTED,331.1938062175865,ESTIMATED,331.19359120356586,ESTIMATED,331.19357685283734,DETECTED,331.19389561207686,DETECTED,331.1938528034868,DETECTED,331.19404632266503,
1867,376.2120121952541,6.7811913,281,,,,,,,UNKNOWN,0,DETECTED,376.21194194572115,DETECTED,376.21209270934963,DETECTED,376.21160788600673,DETECTED,376.2120544591488,DETECTED,376.2117565732982,DETECTED,376.21187229261324,DETECTED,376.21190035364896,DETECTED,376.21196531116226,DETECTED,376.21188494812117,ESTIMATED,376.212189549672,ESTIMATED,376.212322503556,ESTIMATED,376.21255781075126,
1869,592.3539431754194,6.779349,332,,,,,,,UNKNOWN,0,ESTIMATED,592.3536338836274,ESTIMATED,592.3542578659017,ESTIMATED,592.353919761081,ESTIMATED,592.3538816798323,ESTIMATED,592.353814024885,ESTIMATED,592.3537683689719,ESTIMATED,592.3539023699664,ESTIMATED,592.3538167539033,ESTIMATED,592.3538673081074,DETECTED,592.3540867840198,DETECTED,592.3540454057246,ESTIMATED,592.3543238990128,
1872,219.07642523827602,6.776549,,,,,,,,UNKNOWN,0,ESTIMATED,219.07634181640358,ESTIMATED,219.07661261155033,ESTIMATED,219.07619524493825,ESTIMATED,219.07659437507246,ESTIMATED,219.07644222918472,ESTIMATED,219.07623207216324,ESTIMATED,219.0765207090486,DETECTED,219.07635025657,ESTIMATED,219.07636947527152,DETECTED,219.07641820892522,DETECTED,219.07638653958412,DETECTED,219.0766393205997,
1877,350.2329113466594,6.784548,332,,,,,,,UNKNOWN,0,DETECTED,350.2329954085547,DETECTED,350.23300291416507,DETECTED,350.2326928958754,DETECTED,350.2330232208722,DETECTED,350.23285008443975,DETECTED,350.23288053905594,DETECTED,350.23292487857964,DETECTED,350.2328005519685,DETECTED,350.2328098600061,DETECTED,350.23289008383136,DETECTED,350.23284902632713,DETECTED,350.23321669623715,
1881,259.2018617186978,6.7940946,344,,,,,,,UNKNOWN,0,DETECTED,259.2018928820266,DETECTED,259.2019883492419,DETECTED,259.20167316552215,DETECTED,259.2020286531519,DETECTED,259.2018069904029,DETECTED,259.20174705718665,DETECTED,259.20195222788936,DETECTED,259.2017256669244,DETECTED,259.20182147231327,DETECTED,259.2018243243801,DETECTED,259.20184861772765,DETECTED,259.2020312176067,
1882,360.23829565256284,6.791256,,,,,,,,UNKNOWN,0,DETECTED,360.2383196821419,DETECTED,360.23841630676895,ESTIMATED,360.23801023369873,ESTIMATED,360.23846462071873,DETECTED,360.238324543266,ESTIMATED,360.23820659447455,DETECTED,360.23836592444576,DETECTED,360.23817257422473,DETECTED,360.2382010827358,DETECTED,360.23817280226416,DETECTED,360.23837229898123,DETECTED,360.23852116703426,
1886,247.14421509803594,6.8022366,238,,,,,,,UNKNOWN,0,DETECTED,247.14413285971534,DETECTED,247.1443839551482,DETECTED,247.14408151337074,DETECTED,247.14427354757225,DETECTED,247.14416838597143,DETECTED,247.1441421436595,DETECTED,247.14425194418453,DETECTED,247.1441346147069,DETECTED,247.14416900401034,DETECTED,247.14421853710192,DETECTED,247.1442336935717,DETECTED,247.1443909774189,
1888,477.0231483431128,6.8087254,,,,,,,,UNKNOWN,0,ESTIMATED,477.02313432056314,ESTIMATED,477.0234399154684,DETECTED,477.02295479725893,DETECTED,477.02342170262347,DETECTED,477.0228940377925,DETECTED,477.0229362513059,DETECTED,477.0231786478759,ESTIMATED,477.0231465870209,ESTIMATED,477.0230924839392,ESTIMATED,477.0236137548676,ESTIMATED,477.022705078125,ESTIMATED,477.0232625405124,
1892,179.10672045772083,6.807634,238,,,,,,,UNKNOWN,0,DETECTED,179.10672965553644,DETECTED,179.10682208103805,DETECTED,179.10660100245295,DETECTED,179.1067969367934,DETECTED,179.10669686064017,DETECTED,179.1066615616143,DETECTED,179.10674581428162,DETECTED,179.10665819861313,DETECTED,179.10668271353657,DETECTED,179.10668921391562,DETECTED,179.1067206203539,DETECTED,179.10684083387426,
1894,197.11733643547055,6.8101354,238,,,,,,,UNKNOWN,0,DETECTED,197.1173124926504,DETECTED,197.11742685665885,DETECTED,197.11717941458335,DETECTED,197.11742547878788,DETECTED,197.11730760740969,DETECTED,197.11728513861854,DETECTED,197.11739418801778,DETECTED,197.11727715884766,DETECTED,197.11730328899657,DETECTED,197.1173000603849,DETECTED,197.1173452658614,DETECTED,197.11748027482994,
1895,400.21877897025144,6.812905,,,,,,,,UNKNOWN,0,DETECTED,400.2185407421058,ESTIMATED,400.2194663712196,ESTIMATED,400.2183158966766,ESTIMATED,400.2190023431869,DETECTED,400.218521102113,ESTIMATED,400.2185006003557,DETECTED,400.21880188912854,ESTIMATED,400.2187061041336,DETECTED,400.2187011174127,DETECTED,400.2186937682281,DETECTED,400.2191286066277,DETECTED,400.21896910182977,
1899,374.254019947174,6.8095016,,,,,,,,UNKNOWN,0,UNKNOWN,0,ESTIMATED,374.254431132768,ESTIMATED,374.2536716923378,UNKNOWN,0,ESTIMATED,374.2540074662487,UNKNOWN,0,ESTIMATED,374.2541303993014,DETECTED,374.2539147103414,DETECTED,374.253848898125,DETECTED,374.25392482359996,DETECTED,374.25400661651673,DETECTED,374.2542437853278,
1900,264.1596368076627,6.816418,84,,,,,,,UNKNOWN,0,DETECTED,264.15961862174146,ESTIMATED,264.1597693016619,DETECTED,264.1594648735132,DETECTED,264.1597627986106,DETECTED,264.1596008384326,DETECTED,264.1595394987932,DETECTED,264.1596899589616,DETECTED,264.15955930246537,DETECTED,264.1595417372893,DETECTED,264.1596291027371,DETECTED,264.15961571519273,DETECTED,264.15984994255336,
1902,354.2753423131371,6.8292384,84,,,,,,,UNKNOWN,0,ESTIMATED,354.2754491789464,ESTIMATED,354.27547782527256,ESTIMATED,354.2752003485757,ESTIMATED,354.2755345783506,ESTIMATED,354.275140311557,ESTIMATED,354.275117141683,DETECTED,354.2755047317648,ESTIMATED,354.2752097864168,DETECTED,354.2752318561127,DETECTED,354.2752852848633,DETECTED,354.2753234251475,ESTIMATED,354.27563328895513,
1904,169.0859780035008,6.8242755,84,,,,,,,UNKNOWN,0,DETECTED,169.08597833738926,DETECTED,169.08609038681368,DETECTED,169.08585510437464,DETECTED,169.08605292059826,DETECTED,169.0859646609639,DETECTED,169.0859105341279,DETECTED,169.08603902998695,DETECTED,169.085916730635,DETECTED,169.08593918980623,DETECTED,169.08596238370455,DETECTED,169.08595528137906,DETECTED,169.08607148222993,
1906,418.2211995711676,6.830832,,,,,,,,UNKNOWN,0,DETECTED,418.22122571157485,DETECTED,418.22188721518796,DETECTED,418.2209452333871,DETECTED,418.2214140546858,DETECTED,418.22107519847486,DETECTED,418.22099457160243,DETECTED,418.2214064213447,DETECTED,418.22136086754523,DETECTED,418.22144152659865,DETECTED,418.2208602192865,DETECTED,418.22081641250827,DETECTED,418.2209674218144,
