,Feature,Importance,Mean Decrease Accuracy,Std Decrease Accuracy
5556,X66391_239.164_8.62_nan,0.0001495628855576988,0.0,0.0
2236,X26884_218.959_4.421_nan,0.00014943513870448787,0.0,0.0
5041,X61962_470.238_7.982_nan,0.00014941776060548744,0.0,0.0
4034,X52613_391.174_6.713_nan,0.00014940947617784258,0.0,0.0
2493,X31284_504.337_4.795_nan;Spectral Match to Nonaethylene glycol from NIST14,0.0001493856443232608,0.0,0.0
5454,X65567_401.194_8.461_nan,0.00014921661284598953,0.0,0.0
8490,X89738_930.613_12.22_nan,0.0001492061984578633,0.0,0.0
3290,X43957_468.222_5.912_nan,0.00014918175227792856,0.0,0.0
9060,X92319_754.561_13.04_nan,0.0001491481389121843,0.0,0.0
2624,X33529_200.164_4.989_nan,0.00014910263132087703,0.0,0.0
3626,X47963_303.158_6.367_nan,0.00014903945759237063,0.0,0.0
7033,X79326_1040.614_10.24_nan,0.0001490311916702857,0.0,0.0
4419,X56276_281.138_7.239_nan,0.00014898296046932558,0.0,0.0
7449,X82755_286.31_10.624_nan,0.00014897543516908542,0.0,0.0
6949,X78362_454.337_10.124_nan,0.00014885005791597108,0.0,0.0
3377,X45085_410.216_5.912_nan,0.0001488090865228102,0.0,0.0
5746,X67821_727.452_8.837_nan,0.00014878763914434194,0.0,0.0
7570,X83855_457.313_10.755_nan,0.0001487795275388563,0.0,0.0
5035,X61897_356.243_7.977_nan,0.0001487326924246433,0.0,0.0
5858,X68755_324.216_9.148_nan,0.00014873191359281388,0.0,0.0
6152,X71243_263.237_9.343_nan;KU036-11-2-1,0.00014872355574127263,0.0,0.0
8616,X90318_716.665_12.295_nan,0.00014859512665850813,0.0,0.0
7563,X83788_431.279_10.681_nan,0.00014851301088525702,0.0,0.0
1310,X13175_265.154_3.083_nan,0.00014836799213963902,0.0,0.0
6526,"X74657_756.472_9.73_nan;NCGC00380799-01!5-[5-[5-(3,5-dihydroxydecanoyloxy)-3-hydroxydecanoyl]oxy-3-hydroxydecanoyl]oxy-3-hydroxydecanoic acid",0.00014833559705974405,0.0,0.0
1441,X15110_337.139_3.456_nan,0.00014831542462667903,0.0,0.0
1381,X14183_326.123_3.207_nan,0.0001482917385219237,0.0,0.0
4607,X57987_199.18_7.471_nan,0.00014823694097337427,0.0,0.0
2289,X27840_163.133_4.497_nan,0.00014823171348881116,0.0,0.0
959,X7938_306.169_2.649_nan,0.0001480956668829685,0.0,0.0
2409,X29992_379.175_4.738_nan,0.00014803780876636703,0.0,0.0
8556,X90015_774.252_12.228_nan;Contaminant vial septum ThermoFisher C5000-44B,0.00014794231311918125,0.0,0.0
2356,X28954_486.197_4.392_nan,0.00014789905204713714,0.0,0.0
5317,X64542_239.164_8.349_nan;Spectral Match to Dodecanedioic acid from NIST14,0.0001478030674304515,0.0,0.0
5626,X66914_407.206_8.705_nan,0.00014775783885820462,0.0,0.0
4758,X59319_243.159_7.639_nan;Spectral Match to Dodecanedioic acid from NIST14,0.00014768258847734324,0.008888888888888901,0.010886621079036362
7925,X87011_734.483_11.225_nan;MGDG (18:4/18:4)/MGDG (16:3/20:5),0.00014758922426674187,0.0,0.0
6554,X74823_455.384_9.753_nan,0.0001475569358263277,0.0,0.0
914,X7373_262.143_2.364_nan,0.000147478868515471,0.0,0.0
2293,X27902_414.212_4.589_nan,0.00014739304823184552,0.0,0.0
3801,X49828_340.269_6.492_nan,0.00014738818578531796,0.0,0.0
6661,X75736_346.24_9.866_nan,0.00014735430389688976,0.0,0.0
300,X2049_361.16_0.965_nan,0.0001472858783418844,0.0,0.0
7981,X87317_363.077_11.317_nan,0.00014728176031577288,0.0,0.0
3004,X39698_243.121_5.515_nan,0.00014719718482762988,0.0,0.0
1263,X12509_372.186_3.12_nan,0.00014708513591473713,0.0,0.0
1418,X14539_317.113_3.318_nan,0.0001470518407342444,0.0,0.0
6670,X75863_533.345_9.869_nan,0.00014690337139633856,0.0,0.0
5941,X69415_546.378_9.096_nan,0.00014685685230690233,0.0,0.0
770,X5741_253.118_2.304_nan,0.0001467920949857567,0.0,0.0
1148,X10707_319.136_2.923_nan,0.0001467868470830709,0.0,0.0
1715,X18923_371.134_3.729_nan,0.0001467685519562128,0.0,0.0
2948,X38594_253.143_5.415_nan;Curcumenol,0.00014662491022417775,0.0,0.0
2403,X29805_439.159_4.666_nan,0.00014659989952071884,0.0,0.0
7393,X82359_581.399_10.584_nan,0.00014649217195074438,0.0,0.0
3502,X46780_160.133_6.152_nan,0.00014646911020529656,0.0,0.0
8447,X89550_701.253_12.097_nan,0.00014645664569231385,0.0,0.0
6151,X71242_614.447_9.337_nan,0.00014642537045321305,0.0,0.0
6690,X76005_584.342_9.883_nan,0.00014629406402436683,0.0,0.0
8019,X87524_457.367_11.39_nan,0.00014624202024856608,0.0,0.0
43,X199_332.955_0.571_nan,0.0001462130371806429,0.0,0.0
2088,X24526_397.149_4.292_nan,0.00014605787938423316,0.0,0.0
2216,X26694_400.196_4.386_nan,0.00014600578398563118,0.0,0.0
6835,X77280_446.347_10.009_nan,0.00014600538877739127,0.0,0.0
795,X6107_281.113_2.337_nan,0.00014600217353467293,0.0,0.0
3372,X45017_269.138_5.873_nan,0.00014599826730071595,0.0,0.0
5751,X67844_291.159_8.838_nan,0.00014598616476603002,0.0,0.0
3707,X48799_412.254_6.384_nan,0.0001459782919770142,0.0,0.0
365,X2475_283.051_1.122_nan,0.00014561461578330192,0.0,0.0
4777,X59550_363.18_7.501_nan,0.00014551732147471784,0.0,0.0
4699,X58789_241.143_7.579_nan,0.00014549344566387197,0.0,0.0
6132,X71087_659.509_9.321_nan,0.00014547400256095295,0.0,0.0
7223,X80844_259.169_10.325_nan,0.00014545196195410201,0.0,0.0
3607,X47820_193.122_6.271_nan;Spectral Match to Perillaldehyde from NIST14,0.0001453530050510026,0.0,0.0
905,X7318_351.155_2.542_nan,0.0001452851538517,0.0,0.0
866,X6817_235.117_2.449_nan,0.00014522042934011348,0.0,0.0
7941,X87092_476.292_11.25_nan,0.00014509086350963864,0.0,0.0
7283,X81381_450.289_10.462_nan,0.0001450773652740134,0.0,0.0
5718,X67615_699.457_8.8_nan,0.0001450324179046794,0.0,0.0
2426,X30279_426.175_4.562_nan,0.00014500818533822116,0.0,0.0
2104,X24821_297.133_4.148_nan,0.000144995965754507,0.0,0.0
1931,X22273_393.154_4.184_nan,0.00014498676655692275,0.0,0.0
441,X2871_298.128_1.256_nan,0.00014492658066565472,0.0,0.0
2972,X39144_265.143_5.394_nan;zawadskinolide C,0.0001449014272300818,0.0,0.0
6209,X71786_279.195_9.46_nan,0.00014488940899777617,0.0,0.0
8962,"X92015_1128.314_12.93_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",0.0001448791574416424,0.0,0.0
3837,X50287_363.18_6.573_nan,0.0001447473470047048,0.0,0.0
2999,X39621_285.133_5.505_nan,0.0001446873869397137,0.0,0.0
4417,X56268_412.233_7.256_nan,0.00014465043355994879,0.0,0.0
8112,X88046_900.567_11.53_nan,0.000144642972957964,0.0,0.0
9009,X92168_663.453_12.955_nan;DG(20:4_18:0),0.0001445807807392198,0.0,0.0
1001,X8572_293.149_2.681_nan,0.00014457418804795952,0.0,0.0
121,X773_290.175_0.653_nan,0.0001444709884562228,0.0,0.0
133,X828_249.123_0.651_nan,0.00014440758457387953,0.0,0.0
8017,X87521_512.415_11.323_nan;Spectral Match to Nonaethylene glycol from NIST14,0.000144380271075699,0.0,0.0
1540,X16419_293.149_3.411_nan,0.00014435904008278626,0.0,0.0
1387,X14283_328.196_3.299_nan,0.0001443585751073279,0.0,0.0
5060,X62110_275.164_8.004_nan;asterolide,0.00014433187070724948,0.0,0.0
3134,X41736_424.195_5.527_nan,0.00014427567612218306,0.0,0.0
3536,X47277_282.227_6.215_nan,0.00014421656199206724,0.0,0.0
8901,"X91657_1222.344_12.739_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-10-[(E)-2-methylbut-2-enoyl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",0.00014419062690555399,0.0,0.0
2049,X23969_252.123_4.018_nan,0.00014418850075762662,0.0,0.0
8156,X88224_770.577_11.592_nan;SQDG(16:0/18:3); [M+NH4]+ C43H80N1O12S1,0.00014416941391506618,0.0,0.0
4468,X56699_312.238_7.306_nan,0.0001441515386345947,0.0,0.0
8304,X88837_540.462_11.658_nan,0.00014406913028003067,0.0,0.0
5949,X69474_391.211_9.024_nan,0.000143936554298463,0.0,0.0
1588,X16962_277.118_3.387_nan,0.0001439242515317718,0.0,0.0
1631,X17553_254.175_3.605_nan,0.0001438994834083836,0.0,0.0
891,X7051_247.111_2.487_nan,0.0001438953176130168,0.0,0.0
452,X2932_327.118_1.386_nan,0.00014387632787661166,0.0,0.0
1436,X15015_402.233_3.369_nan,0.0001438575476357833,0.0,0.0
2796,X36476_269.138_5.31_nan,0.00014381198529753536,0.0,0.0
4560,X57511_235.133_7.39_nan,0.00014379352935764617,0.0,0.0
4499,X56935_396.253_7.338_nan,0.00014377122900090906,0.0,0.0
2204,X26539_344.068_4.391_nan,0.00014372017040954069,0.0,0.0
3710,X48817_287.055_6.39_nan,0.0001437020400595245,0.0,0.0
7632,X84376_834.519_10.805_nan,0.00014361465830827825,0.0,0.0
407,X2715_165.066_1.229_nan,0.00014354322228864256,0.0,0.0
5288,X64316_231.138_8.313_20554-84-1 CollisionEnergy:205060,0.00014352683982525168,0.0,0.0
5909,"X69181_279.195_9.067_nan;Spectral Match to Benzoic acid, 3,5-bis(1,1-dimethylethyl)-4-hydroxy- from NIST14",0.000143438345496621,0.0,0.0
7434,X82658_538.394_10.611_nan,0.0001434362588938129,0.0,0.0
920,X7451_358.207_2.543_nan,0.00014342310144157815,0.0,0.0
7826,X86269_414.32_11.078_nan,0.000143419355257384,0.0,0.0
8539,X89919_326.378_12.112_nan,0.00014338608002824996,0.0,0.0
5492,X65811_361.2_8.602_nan,0.00014328960213433992,0.0,0.0
3360,X44847_710.41_5.955_nan,0.0001432269735258852,0.0,0.0
6988,X78789_513.301_10.182_nan;PE(16:0/0:0); [M+H]+ C21H45N1O7P1,0.00014321657418781632,0.0,0.0
7460,X82829_316.321_10.633_nan,0.00014315523462622,0.0,0.0
6874,X77641_347.221_10.032_nan;B18A06_Vallartanone_B,0.00014311656512658373,0.0,0.0
3300,X44075_340.175_5.884_nan,0.00014308608500266957,0.0,0.0
6431,X73806_604.384_9.639_nan,0.00014290511077276013,0.0,0.0
4962,X61226_239.091_7.896_nan,0.00014283335041413055,0.0,0.0
6393,X73517_367.248_9.654_nan,0.00014282618173695204,0.0,0.0
3404,"X45417_265.143_6.01_""10,12-dihydroxy-9-methyl-4,13-dimethylene-6-oxatricyclo[7.4.0.0<3,7>]tridecan- 5-one CollisionEnergy:102040"";9_10-alpha-Epoxy-eremanthin",0.00014277882214821055,0.0,0.0
1433,X14932_381.154_3.359_nan,0.00014269403697203458,0.0,0.0
7592,X84037_303.216_10.771_nan,0.00014264237606253914,0.0,0.0
7979,X87303_502.389_11.315_nan,0.00014263898623120553,0.0,0.0
8929,"X91877_779.564_12.868_nan;[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1S,4aR,6aS,6bR,9S,10R,11R,12aR)-1,10,11-trihydroxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate",0.00014260253071444318,0.0,0.0
7190,X80624_433.294_10.477_nan,0.00014258028651767136,0.0,0.0
4908,X60759_548.217_7.838_nan,0.00014257159457579485,0.0,0.0
2977,X39231_367.175_5.452_nan,0.00014255845858195736,0.0,0.0
4354,X55704_410.216_7.303_nan,0.0001425309912596213,0.0,0.0
7985,X87343_261.221_11.322_nan,0.00014244580718368943,0.0,0.0
1045,X9270_363.164_2.76_nan,0.00014235638465216714,0.0,0.0
56,X225_236.149_0.615_nan,0.00014228088264964017,0.0,0.0
3209,X42746_366.19_5.667_nan,0.00014214355055100307,0.0,0.0
4528,X57232_456.223_7.377_nan,0.0001420896555848465,0.0,0.0
2880,X37712_207.138_5.339_nan,0.00014195182893167482,0.0,0.0
461,X2982_198.149_1.423_nan,0.0001419450336894845,0.0,0.0
3853,X50439_401.215_6.552_nan,0.00014192987410312482,0.0,0.0
5029,X61857_428.228_8.006_nan,0.00014168930558641302,0.0,0.0
8689,X90663_804.492_12.709_nan;MGDG (14:0/18:4),0.0001416825952786499,0.0,0.0
6623,X75412_663.48_9.829_nan,0.0001416663545688925,0.0,0.0
515,X3329_416.155_1.599_nan,0.00014166468836952415,0.0,0.0
8192,X88383_636.398_11.419_nan,0.00014166418081153234,0.0,0.0
2554,X32338_548.327_4.882_nan,0.00014165141662687023,0.0,0.0
7072,X79614_284.331_10.263_nan,0.0001416432826807868,0.0,0.0
2652,X33983_397.185_5.026_nan,0.00014159892535406222,0.0,0.0
7600,X84101_368.425_10.78_nan,0.00014155901496628142,0.0,0.0
5521,"X66042_441.393_8.567_nan;NCGC00385642-01!1,4-dihydroxyheptadec-16-en-2-yl acetate",0.00014150866037651084,0.0,0.0
8762,X91012_742.509_12.529_nan,0.00014145994012725656,0.0,0.0
2101,X24785_393.211_4.251_nan,0.00014143290728190717,0.0,0.0
4082,X53215_237.185_6.728_nan,0.0001412507832030639,0.0,0.0
2200,X26474_294.133_4.386_nan,0.0001411976266730409,0.0,0.0
2874,X37609_263.127_5.33_nan;HYDROXYPHENYLLACTIC ACID,0.0001411088678355918,0.0,0.0
8081,X87859_732.576_11.428_nan;DGTSA(14:0/18:4); [M+H]+ C42H74N1O7,0.00014107509356490355,0.0,0.0
5803,X68338_308.258_8.919_nan,0.00014096844379997127,0.0,0.0
4341,X55565_321.206_7.171_nan,0.00014076622145589064,0.0,0.0
1590,X17015_398.18_3.663_nan,0.00014065220517035698,0.0,0.0
4693,X58737_313.191_7.57_nan,0.0001405657520168695,0.0,0.0
6249,X72210_698.448_9.463_nan,0.00014053978579050942,0.0,0.0
8945,X91955_626.514_12.911_nan;Contaminant vial septum ThermoFisher C5000-44B,0.0001403886885051207,0.0,0.0
5956,X69546_630.442_9.117_nan,0.00014035110493641696,0.0,0.0
7103,X79848_531.293_10.292_nan,0.00014030980019443583,0.0,0.0
7818,X86210_546.379_10.982_nan,0.00014028734543856234,0.0,0.0
3405,X45424_382.185_5.89_nan,0.00014027372751212677,0.0,0.0
3948,X51699_211.133_6.783_nan;HYDROXYPHENYLLACTIC ACID,0.00014022680522289067,0.0,0.0
7814,X86198_510.4_11.068_nan,0.00014010532491612568,0.0,0.0
3375,X45067_535.252_5.978_nan,0.0001400965895077058,0.0,0.0
710,X4979_298.185_2.143_nan,0.0001400882238681074,0.0,0.0
1312,X13207_367.15_3.127_nan,0.00014000681735532624,0.0,0.0
6040,X70287_245.153_9.281_nan;Spectral Match to Bolasterone from NIST14,0.000139986780606919,0.0,0.0
1431,X14914_458.165_3.356_nan,0.00013994800634653987,0.0,0.0
2618,X33418_369.154_5.073_nan,0.00013990906427295465,0.0,0.0
3146,X41848_197.117_5.563_nan,0.00013986768884363972,0.0,0.0
8117,X88063_361.331_11.528_nan,0.00013980021168892934,0.0,0.0
5301,X64410_606.379_8.331_nan,0.0001396950364247606,0.0,0.0
5270,X64104_219.149_8.286_nan,0.000139686917818227,0.0,0.0
6182,X71523_361.201_9.48_nan,0.0001395450526887339,0.0,0.0
6577,X75046_470.348_9.81_nan,0.00013951535176923328,0.0,0.0
1434,X14958_367.15_3.36_nan,0.0001394794296057532,0.0,0.0
6982,X78675_473.288_10.11_nan,0.0001394128796242159,0.0,0.0
1377,X14122_444.186_3.26_nan,0.00013930114294995226,0.0,0.0
1114,X10155_404.155_2.859_nan,0.00013922437834180027,0.0,0.0
181,X1338_410.699_0.712_nan,0.00013918804703873223,0.0,0.0
6050,X70373_514.394_9.241_nan;Brominated Phosphatidylcholine C24H47BrNO8 - putative - Functions on the acyl moity have unknown location,0.00013907480894523677,0.0,0.0
1337,X13597_344.228_3.226_nan;Spectral Match to Nonaethylene glycol from NIST14,0.00013904463426475444,0.0,0.0
681,X4598_165.066_2.032_nan,0.00013887595720898436,0.0,0.0
301,X2053_317.134_0.971_nan,0.00013880900207780458,0.0,0.0
5821,X68530_370.31_8.954_nan,0.00013877121525512697,0.0,0.0
7055,X79482_450.289_10.247_nan,0.0001387414446007112,0.0,0.0
3313,X44268_352.175_5.902_nan,0.00013863961608862797,0.0,0.0
6403,X73571_470.116_9.607_nan,0.00013863388933624195,0.0,0.0
6227,X71988_383.206_9.411_nan;2'-Hydroxy-a-naphthoflavone CollisionEnergy:205060,0.0001385365400873401,0.0,0.0
689,X4686_182.139_2.077_nan,0.0001384699942809929,0.0,0.0
8261,X88643_570.436_11.749_nan,0.00013840416920309512,0.0,0.0
5985,X69858_309.205_9.025_nan;B18A06_Vallartanone_B,0.0001382328863647866,0.0,0.0
2505,X31540_333.189_4.813_nan;hexamethylolmelamine pentamethyl ether (putative),0.00013816000148718244,0.0,0.0
2612,X33317_409.149_5.049_nan,0.00013815214900093483,0.0,0.0
7249,X81072_395.242_10.327_nan,0.00013794369299920115,0.0,0.0
9049,X92296_482.399_12.93_nan,0.000137905517690071,0.0,0.0
4994,X61479_343.282_7.928_nan,0.0001377231802141556,0.0,0.0
8262,X88645_680.424_11.743_nan,0.0001376898989159585,0.0,0.0
1153,X10729_344.228_2.93_nan;Spectral Match to Nonaethylene glycol from NIST14,0.00013766636558969742,0.0,0.0
5760,X67892_424.232_8.85_nan,0.00013765898296151785,0.0,0.0
2902,X38019_337.164_5.458_nan,0.00013750485269624943,0.0,0.0
4891,X60572_426.321_7.808_nan,0.00013749939177996507,0.0,0.0
911,X7364_250.143_2.577_nan,0.00013746238393672882,0.0,0.0
4614,X58091_444.223_7.486_nan,0.00013738846679963853,0.0,0.0
438,X2850_210.149_1.317_nan,0.00013734004984294055,0.0,0.0
1842,X20700_393.154_3.894_nan,0.00013733828243627525,0.0,0.0
3720,X48974_309.226_6.405_nan,0.00013724772375723764,0.0,0.0
7917,X86952_477.124_11.302_nan,0.00013714312511339065,0.0,0.0
6800,X77003_468.33_9.987_nan,0.00013700693474536066,0.0,0.0
6937,X78221_542.425_10.103_nan,0.00013693319452676473,0.0,0.0
7503,X83220_727.456_10.677_nan,0.00013687251772332568,0.0,0.0
5807,X68406_237.148_8.927_nan,0.00013680223260760047,0.0,0.0
3657,X48246_403.23_6.357_nan,0.00013678831214173316,0.0,0.0
3392,X45255_404.279_5.994_nan,0.00013677025273212506,0.0,0.0
6673,X75882_237.148_9.857_nan,0.0001367203874111094,0.0,0.0
6361,X73204_249.185_9.565_nan,0.00013670758245970372,0.0,0.0
1166,X10977_309.107_2.951_nan,0.00013670111893090959,0.0,0.0
3803,X49843_492.226_6.496_nan,0.00013664611311523602,0.0,0.0
6567,X74923_625.246_9.765_nan,0.000136628086059844,0.0,0.0
1942,X22469_313.183_4.05_nan,0.00013656153217452387,0.0,0.0
5879,X68913_361.236_9.094_nan,0.00013645266263442076,0.0,0.0
2993,X39517_381.191_5.497_nan,0.00013640574924351698,0.0,0.0
1139,X10516_279.133_2.697_nan,0.00013622269685097834,0.0,0.0
2538,X32100_304.226_4.865_nan,0.00013620956301473277,0.0,0.0
1491,X15737_416.212_3.44_nan,0.0001361735106175843,0.0,0.0
5177,X63140_284.237_8.141_nan,0.00013616686741812887,0.0,0.0
5152,X62903_273.148_8.106_nan,0.00013616228404717267,0.0,0.0
5515,X66031_667.475_8.566_nan,0.0001361280495496015,0.0,0.0
5916,X69255_295.203_9.081_nan,0.00013610702283811118,0.0,0.0
3205,X42686_316.227_5.747_nan,0.0001360543575990269,0.0,0.0
4192,X54143_592.384_6.99_nan,0.00013603606317871643,0.0,0.0
6975,X78609_367.284_10.14_nan,0.00013596650882674463,0.0,0.0
8327,X88976_457.295_11.858_nan,0.00013590734466037687,0.0,0.0
61,X241_244.079_0.61_nan,0.00013572711065799062,0.0,0.0
3537,X47278_165.055_6.213_nan,0.0001356538231382116,0.0,0.0
4392,X56054_421.185_7.308_nan,0.00013562910401049587,0.0,0.0
17,X67_239.966_0.549_nan,0.00013560939777405542,0.0,0.0
543,X3501_353.134_1.774_nan,0.00013551604070560286,0.0,0.0
7173,X80514_407.338_10.351_nan,0.00013549623177401633,0.0,0.0
677,X4540_283.128_2.044_nan,0.000135454330323851,0.0,0.0
8229,X88509_607.291_11.643_nan;Pheophorbide A,0.00013531798965694082,0.0,0.0
8988,"X92100_1222.344_12.947_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-10-[(E)-2-methylbut-2-enoyl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",0.00013526126182962535,0.0,0.0
8845,"X91397_685.435_12.691_nan;7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-6-methoxychromen-2-one",0.00013524672384101973,0.0,0.0
4696,X58774_612.374_7.573_nan,0.00013521362271519575,0.0,0.0
2778,"X36197_187.096_5.213_nan;""1-(2-hydroxy-4,6-dimethoxyphenyl)-2-methoxyethan-1-one CollisionEnergy:205060""",0.00013518720548697516,0.0,0.0
6517,"X74574_323.221_9.692_nan;NCGC00384809-01!5-[5-hydroxy-3-(hydroxymethyl)pentyl]-8a-(hydroxymethyl)-5,6-dimethyl-3,4,4a,6,7,8-hexahydronaphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847958]",0.0001351685118876853,0.0,0.0
6592,X75205_596.452_9.796_nan,0.00013505354400108254,0.0,0.0
2233,X26850_368.17_4.403_nan,0.00013490281462118865,0.0,0.0
2354,X28901_416.191_4.586_nan,0.0001348265069472049,0.0,0.0
746,X5471_372.129_2.217_nan,0.00013480505689437557,0.0,0.0
1586,X16929_460.182_3.55_nan,0.00013475056504528353,0.0,0.0
2586,X32757_245.138_4.922_nan;DIETHYL 2-METHYL-3-OXOSUCCINATE,0.0001347413376265773,0.0,0.0
6826,X77213_354.263_10.003_nan,0.00013469342456256787,0.0,0.0
5966,X69670_621.425_9.134_nan,0.00013454310416957343,0.0,0.0
6578,X75049_462.358_9.769_nan,0.00013453659130381853,0.0,0.0
7652,X84654_581.399_10.907_nan,0.0001344908345879867,0.0,0.0
2343,X28783_269.138_4.584_nan,0.00013448298280331955,0.0,0.0
3815,X49964_246.17_6.513_nan;Massbank:UF411401 Gabapentin|1-(Aminomethyl)cyclohexaneacetic acid| 2-[1-(aminomethyl)cyclohexyl]acetic acid,0.0001344683653793217,0.0,0.0
6833,X77262_372.311_10.008_nan;Spectral Match to Lauroyl L-carnitine from NIST14,0.0001343659265941091,0.0,0.0
1237,X12034_226.107_3.068_nan,0.0001343446257466195,0.0,0.0
491,X3176_265.118_1.526_nan,0.0001342382512837651,0.0,0.0
7695,X85176_679.511_10.903_nan,0.00013413488987921613,0.0,0.0
7366,X82135_435.252_10.621_nan,0.0001340978963194353,0.0,0.0
7269,X81224_391.247_10.448_nan,0.00013407050380471398,0.0,0.0
811,X6217_367.15_2.465_nan,0.00013397545348813118,0.0,0.0
7252,X81080_267.174_10.437_nan,0.00013397183363679873,0.0,0.0
349,X2392_251.139_1.039_nan,0.00013384812594283846,0.0,0.0
5527,X66100_251.164_8.495_nan,0.00013384273279982338,0.0,0.0
5973,X69760_231.138_9.153_nan,0.00013384018496886708,0.0,0.0
7993,X87394_724.45_11.421_nan;Spectral Match to Decaethylene glycol tridecyl ether from NIST14,0.00013377354156894681,0.0,0.0
7428,X82640_428.3_10.626_nan,0.0001337149642141313,0.0,0.0
8861,"X91476_758.221_12.679_Contaminants septum vial Thermo C4000-53 and C4000-54 serie;[4-[4,5-dihydroxy-6-methyl-3-(3,4,5-trihydroxyoxan-2-yl)oxyoxan-2-yl]oxy-6-[2-(3,4-dihydroxyphenyl)ethoxy]-5-hydroxy-2-(hydroxymethyl)oxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",0.0001337062966425534,0.0,0.0
79,X364_252.123_0.633_nan,0.0001336632313964562,0.0,0.0
1233,X12002_432.15_3.065_nan,0.0001336443063247635,0.0,0.0
8855,"X91449_1176.208_12.565_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-10-acetyloxy-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",0.00013363048160120085,0.0,0.0
1755,X19466_348.18_3.766_nan,0.00013359741483473224,0.0,0.0
1051,X9380_295.128_2.771_nan,0.0001335459236983897,0.0,0.0
5239,X63822_223.133_8.209_nan,0.00013352320650527198,0.0,0.0
4791,X59682_219.138_7.688_nan;Spectral Match to Perillaldehyde from NIST14,0.00013347266527716212,0.0,0.0
3563,X47438_410.18_6.11_nan,0.00013346686933218865,0.0,0.0
4263,X54788_265.143_6.963_nan,0.00013340422877526167,0.0,0.0
4789,X59637_206.154_7.684_nan,0.00013337592088334622,0.0,0.0
1449,X15199_340.139_3.291_nan,0.0001333630452800776,0.0,0.0
8758,"X90985_1046.201_12.519_nan;(2S,3S,4R,5R,6R)-6-[[(3R,6aR,6bS,8R,8aR,14bR)-8-hydroxy-4,4,6a,6b,11,11,14b-heptamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4,5-dihydroxy-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxane-2-carboxylic acid",0.0001332583682431644,0.0,0.0
3862,X50553_408.229_6.576_nan,0.00013319702904886237,0.0,0.0
