,metabolite,p,F,MS,Significance
2298,X27952_360.165_4.375_nan,0.7348815321895763,0.5939675042961645,0.6055269977768147,Non-significant
2299,X27959_412.159_4.399_nan,0.07704658931713322,1.9392597311155508,1.8905716463874611,Non-significant
2300,X27985_348.217_4.52_nan,0.920741564255131,0.3295367581062789,0.33899622061171225,Non-significant
2301,X28004_202.143_4.52_nan,1.0379018812456926e-08,9.163874787565915,7.235169561728085,Significant
2302,X28008_548.327_4.518_nan,6.1730929294709636e-15,16.421776369746606,10.886136268914393,Significant
2303,X28018_384.201_4.661_nan,0.15640829742386386,1.5772136710027265,1.5559210468438875,Non-significant
2304,X28019_337.164_4.626_nan,0.9470928598542399,0.2771888474472077,0.2856584080414206,Non-significant
2305,X28025_395.17_4.559_nan,0.16809590402484662,1.538944022263024,1.5200809648665938,Non-significant
2306,X28042_346.222_4.562_nan,0.48466033071988857,0.9161510066009366,0.9238657680238913,Non-significant
2307,X28051_251.185_4.52_nan,9.518284173522904e-10,10.303672751101631,7.898156079342616,Significant
2308,X28058_263.139_4.519_nan,0.09326011515783977,1.8437094893731614,1.8030187916370677,Non-significant
2309,X28059_335.148_4.521_nan,0.8558876430086064,0.4333806450886063,0.4442391230612363,Non-significant
2310,X28074_410.18_4.49_nan,0.604830286060233,0.756816054917079,0.7672986489391572,Non-significant
2311,X28076_409.149_4.375_nan,0.5739042951690789,0.7964280279643462,0.8063797931946611,Non-significant
2312,X28107_265.164_4.586_nan,2.9519778642429596e-09,9.760625532793501,7.587165830785147,Significant
2313,X28160_293.149_4.53_nan,0.31572995718768077,1.1863572330960324,1.1855790756444908,Non-significant
2314,X28162_268.211_4.526_nan,3.55219721802752e-10,10.781267005116323,8.164616262443092,Significant
2315,X28165_183.101_4.528_nan;RH65_2_S01_F9,0.3584958310693476,1.1098717120618748,1.1119768679197108,Non-significant
2316,X28196_424.196_4.532_nan,0.19756431087875728,1.4519025944032604,1.4382281166978217,Non-significant
2317,X28216_344.17_4.407_nan,0.7260653918373754,0.605042398550739,0.6165853755600693,Non-significant
2318,X28244_199.096_4.539_nan;Methyl caffeate CollisionEnergy:205060,0.7251190251146973,0.6062291693741484,0.6177698829441451,Non-significant
2319,X28284_256.118_4.494_nan,0.04904905693938093,2.160622702127911,2.0913329356754606,Significant
2320,X28295_613.34_4.542_nan,2.5123152056334125e-08,8.748223761694867,6.983391140160234,Significant
2321,X28328_363.143_4.543_nan,0.8257686845247177,0.47571209914998613,0.48692691160397134,Non-significant
2322,X28330_442.207_4.618_nan,0.4638367414673811,0.9457050362549132,0.9527222046438323,Non-significant
2323,X28366_358.186_4.61_nan,0.8592626913120966,0.42847332010026873,0.4392825007440113,Non-significant
2324,X28418_472.181_4.462_nan,0.5367876438896422,0.845065998802735,0.8542232915044942,Non-significant
2325,X28425_309.133_4.553_nan,0.9303077369134716,0.3116119756355227,0.3207540508298324,Non-significant
2326,X28434_344.222_4.553_nan,0.8070381909676735,0.5009895871573354,0.5123584292522225,Non-significant
2327,X28437_326.159_4.555_nan,0.2071155866279435,1.4260986162098657,1.4138718320170522,Non-significant
2328,X28527_407.13_4.554_nan,0.001386841303496062,3.8023293742433424,3.495252486502071,Significant
2329,X28554_364.248_4.513_nan,0.8555661286556661,0.4338461579049956,0.4447092259452696,Non-significant
2330,X28574_337.127_4.564_nan,0.6131766463683993,0.7462358366490023,0.7568425006740366,Non-significant
2331,X28582_400.254_4.569_nan;Spectral Match to Nonaethylene glycol from NIST14,5.496203017434439e-09,9.464771869489057,7.414026218293078,Significant
2332,X28630_383.134_4.569_nan,0.47817263413809674,0.9252789508976559,0.9327843738748117,Non-significant
2333,X28636_597.272_4.569_nan,5.804941825710889e-09,9.438837918615542,7.3987215330524805,Significant
2334,X28650_265.143_4.572_nan,0.8690215352430207,0.4140570789737409,0.4247118185280991,Non-significant
2335,X28651_280.175_4.571_nan,2.660536638394712e-09,9.810263610314106,7.615955335074056,Significant
2336,X28652_356.17_4.618_nan,0.4430943291583054,0.9759381284727349,0.9821824693600933,Non-significant
2337,X28664_636.344_4.724_nan,1.7324647441768531e-09,10.01561466922136,7.734274813744816,Significant
2338,X28704_442.258_4.577_nan,0.03276330798589635,2.3541409070272232,2.2645061496971106,Significant
2339,X28730_432.187_4.593_nan,0.6933982840259614,0.6458516737843074,0.6572620718263095,Non-significant
2340,X28738_353.159_4.636_nan,0.25568755096718027,1.3086167233806916,1.3024539430114288,Non-significant
2341,X28743_356.228_4.576_nan,7.271945923271676e-10,10.4336686283639,7.9713256223696645,Significant
2342,X28764_370.149_4.473_nan,0.5645834419969551,0.8085161422811885,0.8182851170737483,Non-significant
2343,X28783_269.138_4.584_nan,0.1539900514353386,1.5854463347870402,1.5636192694955084,Non-significant
2344,X28798_167.106_4.443_nan,0.0451288393432658,2.2008640545231697,2.127521482528517,Significant
2345,X28811_279.122_4.585_nan;HYDROXYPHENYLLACTIC ACID,0.7187683787579927,0.6141840737274055,0.6257071506952981,Non-significant
2346,X28816_369.155_4.506_nan,0.4272136750612141,0.9996854282080936,1.0052808629914607,Non-significant
2347,X28826_370.186_4.493_nan,0.3456047859979366,1.1321759280664778,1.1334790790873306,Non-significant
2348,X28835_282.19_4.588_nan,7.783493201300316e-10,10.400808562826027,7.9528757812675615,Significant
2349,X28836_534.348_4.668_nan;Spectral Match to Decaethylene glycol from NIST14,2.7644533304947283e-08,8.703443123171793,6.955932776958117,Significant
2350,X28845_409.149_4.694_nan,0.7978448478908724,0.5131717356867271,0.5245991655358603,Non-significant
2351,X28850_458.202_4.589_nan,0.12314599770106525,1.7020485307858886,1.6722062344200361,Non-significant
2352,X28862_182.19_4.693_nan,1.2749538561255601e-06,6.937076115023864,5.818001154031344,Significant
2353,X28898_287.147_4.591_nan,1.5761906640718412e-09,10.060976313504504,7.760242877319572,Significant
2354,X28901_416.191_4.586_nan,0.03319344186330862,2.347937909154081,2.2589886322095762,Significant
2355,X28940_346.237_4.602_nan,0.42091695032925075,1.009258109367834,1.0145815700747491,Non-significant
2356,X28954_486.197_4.392_nan,0.1615365654749245,1.560121402063031,1.5399250420645065,Non-significant
2357,X28959_227.128_4.599_nan,0.2821294438440323,1.2522327034360288,1.2486712417897678,Non-significant
2358,"X28971_244.118_4.621_nan;""1-(2-hydroxy-4,6-dimethoxyphenyl)-2-methoxyethan-1-one CollisionEnergy:205060""",0.007697090378638043,3.0277348603673415,2.850878861273675,Significant
2359,X29005_402.176_4.451_nan,0.33699964128620064,1.1474087828001296,1.1481458114234042,Non-significant
2360,X29010_446.259_4.604_nan,0.0001152407161552246,4.912919302521976,4.367524319398366,Significant
2361,X29039_330.206_4.605_nan,0.49814842608355214,0.8973891310659255,0.9055169770668993,Non-significant
2362,X29043_356.206_4.534_nan,0.32191486835294314,1.1748311315124633,1.174511489586873,Non-significant
2363,X29058_430.171_4.623_nan,0.4840207023893903,0.9170478617919221,0.9247422973614049,Non-significant
2364,X29065_320.222_4.607_nan,0.7501672628871143,0.574665642668498,0.5862340138859324,Non-significant
2365,X29071_272.149_4.607_nan,0.0011450421241158842,3.8881654863453945,3.5647806120730476,Significant
2366,X29124_372.165_4.518_nan,0.5672103967007427,0.8051014236576769,0.8149230182958016,Non-significant
2367,X29127_344.068_4.601_nan,0.9177591546731351,0.33492872017150654,0.3444792695126602,Non-significant
2368,X29149_388.16_4.611_nan,0.11900700915787889,1.719656872604454,1.6885321479305642,Non-significant
2369,X29156_470.202_4.694_nan,0.4101936073337495,1.0257790362989658,1.0306190856586386,Non-significant
2370,X29166_260.149_4.617_nan;NCGC00380116-01!2-hexyl-3-hydroxypentanedioic acid,1.7868343479430958e-06,6.783777842528196,5.713920319674076,Significant
2371,X29198_562.306_4.617_nan,2.501239382207239e-10,10.952318032037335,8.258493443872736,Significant
2372,X29205_518.316_4.617_nan;Spectral Match to Undecaethylene glycol from NIST14,3.53839343489367e-11,11.916707329872398,8.773027316730243,Significant
2373,X29266_327.143_4.622_nan,0.9164261578253438,0.3373114840158771,0.3469016397765004,Non-significant
2374,X29311_342.07_4.616_nan,0.9991068434632248,0.060420090060956964,0.06273337614770069,Non-significant
2375,X29323_474.253_4.629_nan,1.1625567335803869e-07,8.03512510039644,6.538210797318308,Significant
2376,X29325_460.181_4.494_nan,0.032789460758552484,2.3537615287309217,2.2641687587201527,Significant
2377,X29345_336.216_4.625_nan,0.9885337924787848,0.15164037564844174,0.15695067779356162,Non-significant
2378,X29349_627.32_4.633_nan,3.9433484060108995e-10,10.730437874426974,8.136563487397455,Significant
2379,X29357_182.117_4.633_nan,0.22207574620932138,1.3876499421289217,1.3775031038671883,Non-significant
2380,X29377_396.164_4.631_nan,0.6020776278978512,0.7603146461543843,0.7707545686980349,Non-significant
2381,X29388_352.149_4.631_nan,0.011603635395765895,2.839347784788433,2.689397630278807,Significant
2382,X29419_556.348_4.631_nan,0.0037486672662840064,3.3547683438260294,3.126715931377744,Significant
2383,X29456_407.132_4.638_nan,0.8239003729436885,0.4782644174094778,0.48949677340331027,Non-significant
2384,X29464_248.149_4.642_nan,2.493354192480942e-08,8.751772544505267,6.985564366601079,Significant
2385,X29465_355.139_4.649_nan,0.9176655864365856,0.33509651177704936,0.34464986311207585,Non-significant
2386,X29479_407.169_4.64_nan,0.5756876778249094,0.7941238007974977,0.804109306987403,Non-significant
2387,"X29482_193.122_4.643_nan;NCGC00384851-01_C17H28O3_2-Naphthalenemethanol, 7-(acetyloxy)decahydro-alpha,alpha,4a-trimethyl-8-methylene-",0.7519112142670836,0.5724539050352874,0.5840216761362714,Non-significant
2388,X29486_260.185_4.642_nan,0.8113580317628069,0.49521761411719306,0.5065551465578711,Non-significant
2389,X29490_351.143_4.655_nan,0.04396190054124734,2.213486751616661,2.138853588444943,Significant
2390,X29496_423.164_4.643_nan,0.24519900115835286,1.3323041066183416,1.3249885164241466,Non-significant
2391,X29511_286.18_4.644_nan,0.4980957979448366,0.8974617944228755,0.9055880852493773,Non-significant
2392,X29516_354.154_4.642_nan,0.011748303130470948,2.833636272432829,2.6844718402579884,Significant
2393,X29530_398.18_4.603_nan,0.560145387330321,0.8142996255162411,0.8239777117921777,Non-significant
2394,X29580_446.202_4.65_nan,0.5756277417348236,0.7942011979709255,0.8041855765606595,Non-significant
2395,X29584_193.049_4.652_nan;Methyl Jasmonate (Mixiture of isomers) CollisionEnergy:205060,7.691551828468111e-06,6.124385492709748,5.255822489321432,Significant
2396,X29616_379.138_4.718_nan,0.6569840955293821,0.6912327978591571,0.7023637144617085,Non-significant
2397,X29648_374.181_4.655_nan,0.9421652717310502,0.2877662254427319,0.29645126365705116,Non-significant
2398,X29683_266.107_4.657_nan;Massbank:NA001246 trans-Zeatin,1.451754320914529e-07,7.932446740185133,6.472687421011929,Significant
2399,X29685_486.197_4.657_nan,0.314950352671964,1.187822340317911,1.1869852912029266,Non-significant
2400,X29703_256.19_4.659_nan,0.4390183509371567,0.9819810551128629,0.9880637604412378,Non-significant
2401,X29732_307.164_4.662_nan;Massbank:LU077002 3-Hydroxy-4-butyrophenetidide|Bucetin|N-(4-ethoxyphenyl)-3-hydroxybutanamide,6.093166215499278e-11,11.646845807019771,8.631517489068735,Significant
2402,X29746_368.17_4.655_nan,0.026225133278496515,2.4595279945089503,2.3579128499067243,Significant
2403,X29805_439.159_4.666_nan,0.1353824525957613,1.6529550799390393,1.626588705254867,Non-significant
2404,X29827_323.148_4.663_nan,0.2010914851419633,1.4422515144861292,1.4291233563965362,Non-significant
2405,X29883_235.126_4.674_nan,2.455252911317405e-13,14.454678945807201,10.01756249693121,Significant
2406,X29885_325.164_4.673_nan,0.8879071954747529,0.3850303728470879,0.39533052916886396,Non-significant
2407,X29951_227.164_4.787_nan;B08A23,1.615759468916015e-05,5.7909995498735345,5.017569207245773,Significant
2408,X29977_592.353_4.676_nan,1.2290740551611278e-14,16.048121258544366,10.727006112753282,Significant
2409,X29992_379.175_4.738_nan,0.31137959348583005,1.1945687383197479,1.1934587392778038,Non-significant
2410,X30012_342.248_4.681_nan,3.198540214927533e-10,10.832345589091956,8.192734285685813,Significant
2411,X30023_396.249_4.683_nan,3.0395351495681014e-11,11.992424017596363,8.81239550402849,Significant
2412,X30037_414.175_4.684_nan,0.7544311109141055,0.5692541760115127,0.5808204898605506,Non-significant
2413,"X30040_241.107_4.685_nan;NCGC00180648-02!(3R,4S)-6,8-dihydroxy-3,4,5-trimethyl-1-oxo-3,4-dihydroisochromene-7-carboxylic acid",0.030727479131412334,2.3846040692459987,2.29157106553328,Significant
2414,X30048_181.086_4.685_nan,0.08369416191080774,1.8980147944492958,1.8528456218945353,Non-significant
2415,X30057_235.19_4.687_nan,0.005028910170503347,3.2216281679697696,3.0150978354837226,Significant
2416,X30059_657.366_4.686_nan,9.536209723605183e-08,8.126842945413587,6.596431968388694,Significant
2417,X30069_300.18_4.685_nan,0.13642187742362225,1.6489713185291919,1.6228805571252334,Non-significant
2418,X30087_442.17_4.619_nan,0.8089093540241945,0.4984933621687484,0.509848943958056,Non-significant
2419,X30095_454.206_4.633_nan,0.700144858337179,0.63744265657118,0.648889588237726,Non-significant
2420,X30150_476.306_4.694_nan,2.5867427893543014e-05,5.580184552957053,4.864528443208138,Significant
2421,X30174_356.193_4.694_nan,0.05830577228005185,2.0765559386141716,2.015428706661947,Non-significant
2422,X30176_339.144_4.721_nan,0.09641432656466568,1.8269297034224448,1.787587113553761,Non-significant
2423,X30178_383.17_4.696_nan,0.6846236265010259,0.6567825123578575,0.6681382831398608,Non-significant
2424,X30205_504.301_4.705_nan,3.163456859191322e-09,9.72761120527192,7.567976864933737,Significant
2425,X30222_393.154_4.793_nan,0.2900840357429533,1.2361020804030656,1.2332477115666622,Non-significant
2426,X30279_426.175_4.562_nan,0.09193235195275028,1.850930089628486,1.8096540863125827,Non-significant
2427,X30301_267.159_4.674_nan,8.755831525702081e-05,5.035448067178215,4.460256193718998,Significant
2428,X30357_325.128_4.712_nan,0.5459133604680697,0.8329770086819647,0.8423464182894195,Non-significant
2429,X30412_302.196_4.718_nan,0.005291451684491075,3.198513325302438,2.995624972286873,Significant
2430,X30413_565.303_4.716_nan,0.1492280262202821,1.6019993656606524,1.579085119427926,Non-significant
2431,X30415_233.121_4.719_nan,1.1717824737827074e-09,10.203500121665428,7.841440418133232,Significant
2432,X30435_472.181_4.719_nan,0.30499303250785204,1.206785724771007,1.2051740431888558,Non-significant
2433,X30439_400.16_4.719_nan,0.8826128667552036,0.39333648263818444,0.40374406504216664,Non-significant
2434,X30442_418.171_4.674_nan,0.21106151098619091,1.4157341194367548,1.404077122358138,Non-significant
2435,X30452_474.197_4.72_nan,0.37127040324936195,1.0883367259877081,1.09118580997989,Non-significant
2436,X30460_283.154_4.721_nan,0.2523794559389799,1.3160001629005156,1.309481846155809,Non-significant
2437,X30516_346.237_4.874_nan,7.094133921465528e-05,5.129350214376859,4.530870071416385,Significant
2438,X30527_291.097_4.728_nan,0.015915835746381262,2.693161362411297,2.5627600420558134,Significant
2439,X30540_216.175_4.727_nan,0.754518857830763,0.5691426707343841,0.5807089212374278,Non-significant
2440,X30560_428.191_4.628_nan,0.8859811843283923,0.3880686745548674,0.3984086811954914,Non-significant
2441,X30578_197.117_4.859_Loliolide,0.9544233263774292,0.26053047645458244,0.26864476800802234,Non-significant
2442,X30583_641.299_4.729_nan,5.632845348716779e-10,10.55731349630597,8.040472304477747,Significant
2443,X30604_311.232_4.722_nan,6.65891228795835e-09,9.373766107248663,7.360228526501733,Significant
2444,X30610_400.196_4.712_nan,0.3074348643002863,1.2020914924932933,1.20067370393208,Non-significant
2445,X30627_316.175_4.707_nan,0.0018004622330335068,3.6852152024453004,3.399796763736824,Significant
2446,X30631_321.133_4.734_nan,0.6935875561545723,0.6456158341356814,0.6570273219048184,Non-significant
2447,X30642_380.169_4.701_nan,0.9890080563145556,0.14925096863678897,0.1544903315885224,Non-significant
2448,X30681_253.107_4.739_nan,2.6678294621754274e-05,5.5663705914355575,4.85443473898122,Significant
2449,X30682_264.195_4.739_nan,0.012927343335413389,2.7894974015320186,2.6463450646654096,Significant
2450,X30686_202.144_4.738_nan;NCGC00381386-01!2-(7-hydroxy-6-methyloctyl)-2H-furan-5-one,0.0964860797896036,1.826553911349582,1.787241319681969,Non-significant
